id;product_info;row_1;medicine_type;barcode;price;stock;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;laboratory;price_usd
002163;PREDNISOLONA 5MG X 30 TAB COASPHARMA;0003;COMERCIAL CAJA;7703712030534;67.79;100;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;1.87;
002165;PREGABALINA NEUROPLUS 75MG X 30 CAPS DPT;0003;COMERCIAL CAJA;791466996081;117.45;28;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;3.24;
002167;CLOTRIMAZOL 1% SOLUCION TOPICA 30ML LAPROF;0015;GOTAS;7703038065333;64.89;48;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;1.79;
002168;ACIDO VALPROICO DIALPRON 250MG/5ML 120ML DISTRILAB;0005;JARABE;7598252000440;365.40;8;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;10.08;
002169;MASCARILLA NEBULIIZAR PED ECOMED;0010;EQUIPOS MEDICOS;7596793003319;46.76;13;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;1.29;
002170;OBTURADOR AMARILLO CAJA X 100 UNDA;0003;COMERCIAL CAJA;7596793001933;262.09;7;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;7.23;
002171;JERINGAS DE 3CC X 100 UNIDAD ECOMED;0010;EQUIPOS MEDICOS;7596793001209;217.86;61;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;6.01;
002174;GUANTES QUIRURGICOS TALLA 8.0 X 50 PARES MAXTER TM;0010;EQUIPOS MEDICOS;7596793000141;885.59;11;0;0;0;0.00;NO;     ; ;0;0;0161;MAXTER TM;24.43;
002175;CIPROFLOXACINA INFUSION 200MG X 100ML KMPLUS;0007;AMPOLLA;6942189304378;49.66;26;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.37;
002176;FEXOFENADINA 180MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649319;50.03;50;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.38;
002177;FLUCONAZOL 150MG X 2 CAPS KMPLUS;0003;COMERCIAL CAJA;6942189211294;25.01;2;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.69;
002178;N-BULTIBROMURO HIOSCINA 20MG/ML I,M/I,V X 10 AMP KMPLUS;0007;AMPOLLA;8908003460260;282.75;20;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;7.80;
002179;HIOSCINA BULTIBROMURO 10MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;6942189530326;49.66;5;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.37;
002180;GLIBENCLAMIDA 5MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;6921875011158;15.23;44;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.42;
002182;METOCLOPRAMIDA 10MG/2ML I,V/I,M X 10 AMP KMPLUS;0007;AMPOLLA;6921875009186;83.74;20;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.31;
002184;CEFOPERAZONA SULBACTAM 1.5G I,M/I,V X 1 AMP KMPLUS;0007;AMPOLLA;6921875006697;83.01;10;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.29;
002185;CARBAMAZEPINA 100MG/5ML 120 ML SUSP INMENOL;0005;JARABE;7468191032690;253.39;10;0;0;0;0.00;NO;     ; ;0;0;0097;INMENOL;6.99;
002187;GOTAS ARTIFICIALES 0.3% OFTALMICA 15ML BIOGLAS;0003;COMERCIAL CAJA;7598455000087;83.71;77;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;2.31;
002188;BIOPAT OLOPATADINA 0.2% OFTALMICO 5 ML BIOGLAS;0015;GOTAS;7598455000483;83.25;16;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;2.30;
002189;VALPROATO ACIDO VALPROICO 250MG/5ML JARB BRIXMEDIC;0005;JARABE;8906130230794;258.83;31;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;7.14;
002190;ACIDO VALPROICO 500MG X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230787;1038.56;42;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;28.65;
002191;ACIDO FOLICO 10MG X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130233306;69.60;40;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;1.92;
002192;IBUPROFENO 800MG X 100TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230121;386.79;14;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;10.67;
002193;MELATONINA VIT B6 3MG/10MG X 60 CAPS BRIXMEDIC;0003;COMERCIAL CAJA;8906130231791;454.58;13;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;12.54;
002194;MONTELUKAS+DESLORATA 10/5MG X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130231760;500.98;8;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;13.82;
002195;VALSARTAN 80MG X 100 TAB X 10 BLISTER BRIXMEDIC;0006;BLISTER;8906130231272;812.73;20;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;22.42;
002196;MEBENDAZOL 100MG/5ML SUSP 30ML BRIXMEDIC;0006;BLISTER;8906130230602;50.39;32;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;1.39;
002199;CIDETOX TEOFILINA 125MG X 50 CAPS X 5 BLIST LABQUIFAR;0003;COMERCIAL CAJA;7707019466256;336.76;65;0;0;0;0.00;NO;     ; ;0;0;0149;LABQUIFAR;9.29;
002200;SIMETICONA 125MG X 10 CAPS BIOLAB;0003;COMERCIAL CAJA;7896112401728;51.84;695;0;0;0;0.00;NO;     ; ;0;0;0162;BIOLAB;1.43;
002201;BIOTIOFEN TIOCOLCH+IBUPROF 4/400MG X 10 TAB BIOVENEZUELA;0003;COMERCIAL CAJA;8904324100328;81.20;12;0;0;0;0.00;NO;     ; ;0;0;0017;BIOVENEZUELA;2.24;
002202;ACEITE DE COCO 30 ML BIOFARCO;0001;RECETURA;7591616000056;86.64;22;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;2.39;
002203;ACEITE DE RICINO 30ML BIOFARCO;0001;RECETURA;7591616000131;85.19;36;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;2.35;
002204;ALUMBRE EN POLVO SOBRE X 20G BIOFARCO;0001;RECETURA;7591616001480;35.16;24;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;0.97;
002205;VIOLETA DE GENCIANA 30 ML BIOFARCO;0001;RECETURA;7591616001282;58.73;12;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;1.62;
002206;NEUTROX ANTIACIDO MENTA 240ML BIOFARCO;0005;JARABE;7591616002043;228.00;15;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;6.28;
002207;TALCO BORICADO 200G BIOFARCO;0001;RECETURA;7591616001916;142.83;12;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;3.94;
002208;CITRATO DE POTASIO 10% 500 ML BIOFARCO;0005;JARABE;7591616002937;206.40;16;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;5.69;
002209;CITRATO DE POTASIO 10% 1000ML BIOFARCO;0005;JARABE;7591616000704;285.60;25;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;7.87;
002210;CLORURO DE MAGNESIO 3.33% 500 ML BIOFARCO;0005;JARABE;7591616002951;144.50;14;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;4.00;
002211;CLORURO DE MAGNESIO 3.33% 1000ML BIOFARCO;0005;JARABE;7591616002944;193.38;16;0;0;0;0.00;NO;     ; ;0;0;0163;BIOFARCO;5.35;
002218;9-VIT EFERVCENTE VIT C NARANJA X 20 TAB DPT;0003;COMERCIAL CAJA;791466996005;240.70;35;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;6.64;
002219;METILPREDNISOLONA 500MG I,M/I,V X 1 AMP BLAU;0007;AMPOLLA;7707291701762;305.95;4;0;0;0;0.00;NO;     ; ;0;0;0104;BLAU;8.44;
002220;ANANTY FORTE 160MG/5ML SUSP 60ML PLUSANDEX;0005;JARABE;7594001101673;40.55;52;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.12;
002221;MISULVAN 15MG/5ML X 120 ML JAB PED PLUSANDEX;0005;JARABE;7594001100614;106.88;25;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.95;
002222;ANANTY FORTE 160MG/5ML SUSP 120ML PLUSANDEX;0005;JARABE;7594001101581;66.53;45;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.84;
002223;BEDEX BENCIDAMINA 0.15% SOLUC BUCAL 120 ML PLUSANDEX;0005;JARABE;7594001101871;87.53;42;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.42;
002224;MISULVAN COMPOSITUM 15MG-0.01/5 ML X 120 ML PLUSANDEX;0005;JARABE;7594001101567;116.84;12;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;3.23;
002225;DEXTAMIN(DESLORATADINA) 0.5MG/ML SOLU ORAL 60ML PLUSANDEX;0005;JARABE;7594001101680;74.25;44;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.05;
002226;MISULVAN COMPOSITUM 7.5MG-0.005MG/5ML X 120 ML PLUSANDEX;0005;JARABE;7594001101550;110.17;11;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;3.05;
002227;DEXTAMIN(DESLORATADINA) 0.5MG/ML SOL ORAL 120ML PLUSANDEX;0005;JARABE;7594001101697;90.00;30;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.48;
002228;FAMULCER 40 MG X 10 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001100492;46.12;66;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.27;
002229;ACIDO FOLICO 10MG X 20 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101338;34.23;190;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;0.94;
002230;ACIDO FOLICO 10MG X 30 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101345;46.04;271;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.27;
002231;FUROSEMIDA 40 MG X 12 COMP PLUSANDEX;0003;COMERCIAL CAJA;7594001100126;58.28;98;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.61;
002232;ACIDO FOLICO 5MG X 30 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101314;42.78;252;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.18;
002233;CLODOXIN METOCLO+VIT B 10MG X 10 COMP PLUSANDEX;0003;COMERCIAL CAJA;7594001101970;43.88;69;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.21;
002234;MISULVAN FORTE 30MG-5MG/5ML X 120 ML PLUSANDEX;0005;JARABE;7594001101727;120.59;34;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;3.33;
002235;MISULVAN 30MG/5ML X 120 ML JAB AD PLUSANDEX;0005;JARABE;7594001100607;119.70;24;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;3.30;
002236;CLODOXIN METOCLO + VIT B MG/5ML 120ML PLUSANDEX;0005;JARABE;7594001100577;97.58;58;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.70;
002237;DEXTAMIN(DESLORATADINA) 5MG X 10 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101956;48.38;65;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.33;
002238;AZITRODEX 500MG X 3 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101352;76.64;220;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.11;
002239;KETOPROFENO 100 MG X 10 TABR PLUSANDEX;0003;COMERCIAL CAJA;7594001101178;89.93;119;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.48;
002240;AZITRODEX 500MG X 5 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101369;109.28;192;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;3.01;
002241;LORADEX 10 MG X 10 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101383;32.73;111;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;0.90;
002242;ACETAMINOFEN 650MG X 10 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101604;26.74;444;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;0.74;
002243;LORADEX 1MG/ML X 60 ML PLUSANDEX;0005;JARABE;7594001101444;67.70;55;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.87;
002244;ENALAPRIL MALEATO 20 MG X 30 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101222;62.78;192;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.73;
002245;METFORMINA 500 MG X 30 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101949;82.96;78;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.29;
002246;DICLODEX 50 MG X 10 TABR PLUSANDEX;0003;COMERCIAL CAJA;7594001101406;25.66;338;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;0.71;
002247;DICLODEX 50 MG X 20 TABR PLUSANDEX;0003;COMERCIAL CAJA;7594001101376;43.81;444;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.21;
002248;MISULVAN 7.5MG/ML X 30 ML GOTAS PLUSANDEX;0015;GOTAS;7594001100591;64.13;15;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.77;
002249;ACTICAR 1G/10ML X 120 ML JARABE 120 ML PLUSANDEX;0005;JARABE;7594001101895;171.32;29;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;4.74;
002250;PROPRANOLOL 40 MG X 20 COMPR PLUSANDEX;0003;COMERCIAL CAJA;7594001100171;92.25;30;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;2.55;
002251;PROVIM X 20 COMPR PLUSANDEX;0003;COMERCIAL CAJA;7594001100164;144.95;64;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;4.00;
002252;TINIDAZOL 500 MG X 4 TABR PLUSANDEX;0003;COMERCIAL CAJA;7594001100539;42.91;49;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.18;
002253;SECNIDEX 500 MG X 4 TABR PLUSANDEX;0003;COMERCIAL CAJA;7594001101475;67.43;68;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.86;
002254;SILDEX 100 MG X 1 TABR PLUSANDEX;0003;COMERCIAL CAJA;7594001101642;41.71;289;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.15;
002255;SILDEX 100 MG X 2 TABR PLUSANDEX;0003;COMERCIAL CAJA;7594001101659;56.68;252;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.56;
002256;SILDEX 50 MG X 1 TABR PLUSANDEX;0003;COMERCIAL CAJA;7594001101413;23.03;249;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;0.64;
002257;SILDEX 50 MG X 2 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101420;39.78;207;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.10;
002259;ENALAPRIL MALEATO 10MG X 30 TAB PLUSANDEX;0003;COMERCIAL CAJA;7594001101208;54.65;106;0;0;0;0.00;NO;     ; ;0;0;0164;PLUSANDEX;1.51;
002261;PENICILINA G. 1.000.000 I,M/I.V X 1 AMP EL MORRO;0007;AMPOLLA;652931974198;9.06;150;0;0;0;0.00;NO;     ; ;0;0;0036;EL MORRO;0.25;
002262;PENICILINA 2.400.000 U.I I,M X 1 AMP EL MORRO;0007;AMPOLLA;652931975720;32.26;41;0;0;0;0.00;NO;     ; ;0;0;0036;EL MORRO;0.89;
002263;CLARITROMICINA 250MG/5ML 50ML SUSP PORTUGAL;0005;JARABE;7750215007167;451.31;11;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;12.45;
002264;TETRACICLINA 500MG X 100 CAPS X 10 BLIST PORTUGAL;0006;BLISTER;7750215432969;905.16;5;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;24.97;
002265;FLUIMEXINA 200MG ACETILCISTEINA X 10 SOBRES PORTUGAL;0003;COMERCIAL CAJA;7750215029442;237.80;7;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;6.56;
002266;YODO BLANCO 30ML FSI;0001;RECETURA;7592368000868;46.04;28;0;0;0;0.00;NO;     ; ;0;0;156;F.S.I;1.27;
002267;ALUMBRE EN POLVO 20G FSI;0001;RECETURA;7592368001162;39.51;55;0;0;0;0.00;NO;     ; ;0;0;156;F.S.I;1.09;
002268;SULFATEAZOL X 5 GR FSI;0001;RECETURA;7592368001971;47.49;27;0;0;0;0.00;NO;     ; ;0;0;156;F.S.I;1.31;
002269;BIOFTAL CIPROFLOXACINA 0.3% OFTALMICO X 5ML BIOGLAS;0015;GOTAS;7598455000506;90.23;20;0;0;0;0.00;NO;     ; ;0;0;0054;BIOGLAS;2.49;
002270;AZITROMICINA 500MG X 30 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230077;1024.43;5;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;28.26;
002271;LOSARTAN 100MG X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230251;235.26;14;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;6.49;
002272;CARBAMAZEPINA 200MG X 100 TAB X 10 BLIST BRIXMEDIC;0009;BLISTER;8906130230909;343.29;10;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;9.47;
002273;DICLOFENA POTASICO 50MG X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230206;237.80;46;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;6.56;
002274;ALBENDAZOL 400MG X 100 TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;8906130230442;540.13;14;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;14.90;
002275;HIOSCINA N-BULTIBRO 10MG X 400 TAB X 40 BLIST LAPROF;0006;BLISTER;7703038050278;2071.32;70;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;57.14;
002276;ESPIRONOLACTONA 25MG X 300 TAB X 30 BLIST LAPROF;0006;BLISTER;7703038065906;1372.43;74;0;0;0;0.00;NAC;     ; ;0;0;0007;LAPROFF;37.86;
002277;METOCARBAMOL 750MG X 300TAB X 30 BLIST LAPROFF;0006;BLISTER;7743038050384;2222.49;46;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;61.31;
002278;ASAPRUNI ACD ACETILSALICILICO 81MG X 100 TAB UNIPHARMA;0003;COMERCIAL CAJA;7598852000765;129.41;8;0;0;0;0.00;NO;     ; ;0;0;0057;UNIPHARMA;3.57;
002279;BETAMETASONA 0.1% CREMA 15G SPEFAR;0008;CREMAS;7590027000266;87.28;31;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.41;
002280;RIVAROXABAN 15MG X 30 COMP SPEFAR;0003;COMERCIAL CAJA;7590027002925;242.65;195;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;6.69;
002281;ROSUVASTATINA 20MG X 30 TAB SPEFAR;0003;COMERCIAL CAJA;7590027002963;97.99;58;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.70;
002282;MOXIFLOXACINO 400MG/100ML INFUSION DPT;0007;AMPOLLA;791466995985;110.93;14;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;3.06;
002283;IMPLANON NXT IMPLANTE 68MG 1 APLICADOR;0007;AMPOLLA;7707213871948;3375.24;2;0;0;0;0.00;NO;     ; ;0;0;0035;DPT;93.11;
002289;VITAMINA C 500MG MASTIC TUTTI FRUTTI X 100 TAB X 10 BLIS LA SANTE;0003;COMERCIAL CAJA;7703763750139;247.95;19;0;0;0;0.00;NO;     ; ;0;0;0033;LA SANTE;6.84;
002290;VITAMINA C 500MG MASTIC CHICLE X 100 TAB X 10 BLIST LA SANTE;0003;COMERCIAL CAJA;7703763750191;247.95;24;0;0;0;0.00;NO;     ; ;0;0;0033;LA SANTE;6.84;
002291;ACIDO FOLICO 5MG AFOPIC X 20 TAB TEUTO;0003;COMERCIAL CAJA;7896112198246;49.30;76;0;0;0;0.00;NO;     ; ;0;0;0069;TEUTO;1.36;
002292;METFORMINA 500MG X 30 COMP TEUTO;0003;COMERCIAL CAJA;7896112126478;92.80;6;0;0;0;0.00;NAC;     ; ;0;0;0069;TEUTO;2.56;
002293;LORATADINA LORATAMED 10MG X 12 COMP CIMED;0003;COMERCIAL CAJA;7896523202822;39.88;119;0;0;0;0.00;NO;     ; ;0;0;0113;CIMED;1.10;
002294;FLORENT 200MG X 4 SOBRE DE 1GR CIFARMA;0003;COMERCIAL CAJA;7898158692238;106.21;26;0;0;0;0.00;NO;     ; ;0;0;0084;CIFARMA;2.93;
002295;LACTULAXY AMEIXA LACTULOSA X 120 ML AIRELA;0005;JARABE;7894164005925;163.13;52;0;0;0;0.00;NO;     ; ;0;0;0111;AIRELA;4.50;
002296;FLATORIL 125 MG X 20 CABD ELMOR;0003;COMERCIAL CAJA;7591062014607;178.58;84;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;4.92;
002297;FLATORIL 80 MG / ML  X 20 ML GOTAS ELMOR;0005;JARABE;7591062166191;225.90;113;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;6.22;
002298;FLOMED 0.15% - 0.25% SOL TOPICA ATOMIZADOR X 45 ML ELMOR;0005;JARABE;7591062901129;128.94;14;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;3.57;
002299;FLOMED 0.15% - 0.25% SOLUCION TOPICA X 180 ML ELMOR;0005;JARABE;7591062901365;90.50;74;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.49;
002300;MYCOFENTIN 2% CREMA TOPICA 20 GR ELMOR;0008;CREMAS;7591062010128;59.94;45;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;1.65;
002301;OFAFLAN 12.5 MG (DICLOFENAC POTASICO) X 6 SUPOSITORIOS ELMOR;0003;COMERCIAL CAJA;7591062016458;109.04;30;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;3.02;
002302;KLAS 100 MG X 20 CAPS ELMOR;0003;COMERCIAL CAJA;7591062011811;94.15;79;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.61;
002303;KLAS 100 MG X 10 ML X 60 ML ELMOR;0003;COMERCIAL CAJA;7591062011828;80.80;76;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.24;
002304;LAFARCAINA 2 MG - 1,5 MG MIEL Y LIMON X 16 PAST ELMOR;0003;COMERCIAL CAJA;7591062901297;112.83;68;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;3.11;
002305;LAFARCAINA 2 MG - 1,5 MG TUTTI FRUTTI X 16 PAST ELMOR;0003;COMERCIAL CAJA;7591062901303;112.83;76;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;3.11;
002306;LAFARCAINA 2 MG - 1,5 MG NARANJA X 16 PAST ELMOR;0003;COMERCIAL CAJA;7591062901310;112.83;66;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;3.11;
002307;BRUGESINA 300 MG - 10 MG X 10 COMPR ELMOR;0003;COMERCIAL CAJA;7591062010616;113.79;8;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;3.15;
002309;MYCOFENTIN 2% CREMA VAGINAL 40 GR APLICADORES ELMOR;0008;CREMAS;7591062010012;93.53;80;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.58;
002310;OFAFLAN 2 MG/ML X 120 ML ELMOR;0005;JARABE;7591062016472;166.19;83;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;4.58;
002311;LIOLACTIL 1.5 GR X 6 SOBRES ELMOR;0003;COMERCIAL CAJA;7591062013303;328.30;101;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;9.05;
002312;PEREBRON 28 MG / 5 ML FRAMBUESA X 120 ML ELMOR;0005;JARABE;7591062011200;85.25;33;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.35;
002313;PEREBRON 28 MG / 5 ML MIEL - LIMON X 120 ML ELMOR;0005;JARABE;7591062011262;77.25;25;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.13;
002314;PEREBRON 50 MG / 5 ML MIEL - LIMON X 120 ML ELMOR;0005;JARABE;7591062011255;82.34;5;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.27;
002315;ALBICAR 200 MG(ALBENDAZOL) X 6 TAB ELMOR;0003;COMERCIAL CAJA;7591062010173;76.74;33;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.12;
002316;ALBICAR 400 MG / 10 ML (ALBENDAZOL) X 10 ML ELMOR;0005;JARABE;7591062010029;78.69;134;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.17;
002317;BRUDOL 200 MG - 65 MG X 20 COMPR ELMOR;0003;COMERCIAL CAJA;7591062901105;76.70;26;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.13;
002318;BRUDOL 400 MG - 65 MG X 20 COMPR ELMOR;0003;COMERCIAL CAJA;7591062901082;101.69;54;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.80;
002320;BRUGESIC FORTE 200 MG / 5 ML X 60 ML ELMOR;0005;JARABE;7591062013082;91.14;180;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.51;
002321;BRUGESIC FORTE 800 MG X 10 COMPR ELMOR;0003;COMERCIAL CAJA;7591062000150;158.38;109;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;4.36;
002322;CEFONAX 500 MG(CEFADROXILO) X 16 CAPS ELMOR;0003;COMERCIAL CAJA;7591062112242;210.56;66;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;5.80;
002323;COLFENE 400 MG - 4 MG X 10 COMPR ELMOR;0003;COMERCIAL CAJA;7591062010753;124.73;132;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;3.44;
002324;PEREBRON 50 MG / 5 ML FRAMBUESA X 120 ML ELMOR;0005;JARABE;7591062011217;96.34;26;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.65;
002325;PROVICAR 1 GR / 10 ML X 180 ML ELMOR;0005;JARABE;7591062010814;233.60;100;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;6.44;
002327;SAVER 200 MG / 5 ML X 37.50 ML ELMOR;0005;JARABE;7591062010227;183.10;108;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;5.05;
002328;SAVER 500 MG X 5 COMPR ELMOR;0003;COMERCIAL CAJA;7591062010210;101.35;170;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;2.79;
002329;KLAS 100 MG / 10 ML X 120 ML ELMOR;0005;JARABE;7591062011804;113.38;120;0;0;0;0.00;NO;     ; ;0;0;0165;ELMOR;3.12;
