codigo;codbarras;descrip;exisMerida;exisCaracas;exisOriente;marca;Precio;Oferta;Grupo;Vence;Principio;Escala;DescXEscala;Bonifica;CantBonifica
10215;7593090000010;SINUTIL DIA X 10 CAPS BLANDA FC PHARMA;0;0;20;FC PHARMA;117.13;117.13;MEDICAMENTOS;NULL;ACETAMINOFEN -CLORFENIRAMINA ;0.00;0.00;0.000;0.000
20205;7593090000744;SINUTIL NOCHE X 5 CAPS BLANDA FC PHARMA;0;0;45;FC PHARMA;51.33;51.33;MEDICAMENTOS;NULL;ACETAMINOFEN - CAFEINA - CLORFENIRAMINA;0.00;0.00;0.000;0.000
144898;7592454003902;SINUX 5 MG/60MG X 10 TAB REC PHARMETIQUE;0;0;71;PHARMETIQUE CS;119.25;119.25;MEDICAMENTOS;NULL;LORATADINA -PSEUDOEFEDRINA;0.00;0.00;0.000;0.000
30141077;7598981001077;SITAGLIPTINA+METFORMI 50MG/500MG X 15 TAB JMW;302;311;230;UNILINK PHARMA;347.01;347.01;MEDICAMENTOS;2025-12-25;SITAGLIPTINA-METFORMINA ;0.00;0.00;0.000;0.000
759304;7598176000304;SITAGLIPTINA-METFORMIN 50/500MGX30 TABANGELUS;274;37;26;ANGELUS;322.63;322.63;MEDICAMENTOS;2026-02-25;SITAGLIPTINA-METFORMINA (50 mg - 500 mg);0.00;0.00;0.000;0.000
11809;7591585118097;SITAGLIS 50 MG X 30 TAB LETI;75;87;25;LETI;568.82;568.82;MEDICAMENTOS;2025-10-25;SITAGLIPTINA (50 mg);0.00;0.00;0.000;0.000
11808;7591585118080;SITAGLIS MET 50-1000MG X 28 CR LETI;4;28;21;LETI;852.81;852.81;MEDICAMENTOS;2025-11-25;SITAGLIPTINA-METFORMINA ;0.00;0.00;0.000;0.000
25897;7591585118066;SITAGLIS MET 50-500MG X30CR LETI;85;36;12;LETI;604.27;604.27;MEDICAMENTOS;2024-11-25;SITAGLIPTINA-METFORMINA ;0.00;0.00;0.000;0.000
100352;7591020009249;SITAMET 50MG - 500MG X 10 TAB REC VALMORCA;243;119;113;VALMORCA;219.48;219.48;MEDICAMENTOS;2025-04-25;SITAGLIPTINA-METFORMINA (50 mg - 500 mg);0.00;0.00;0.000;0.000
100346;7591020009256;SITAMET 50MG - 500MG X 30 TAB REC VALMORCA;158;464;266;VALMORCA;514.29;514.29;MEDICAMENTOS;2025-04-25;SITAGLIPTINA-METFORMINA (50 mg - 500 mg);0.00;0.00;0.000;0.000
100347;7591020009270;SITAMET 50MG - 850MG X 30 TAB REC VALMORCA;0;114;36;VALMORCA;607.88;607.88;MEDICAMENTOS;2025-10-25;SITAGLIPTINA-METFORMINA (50 mg - 500 mg);0.00;0.00;0.000;0.000
985544;7593090002465;SOLICAN 15mg TAB x 10 TAB FC PHARMA;0;1;0;FC PHARMA;95.54;95.54;MEDICAMENTOS;NULL;MELOXICAM ;0.00;0.00;0.000;0.000
700914;7597767000914;SOLUCION CLORURO DE SODIO 0,45% 500ML BCGROUP;152;78;72;BC GROUP MEDICAL CA;79.34;79.34;INYECTABLES;2025-10-25;CLORURO DE SODIO;0.00;0.00;0.000;0.000
10009;7597285000038;SOLUCION CLORURO DE SODIO 0.9% X 100ML IPS;0;1;0;IPS;43.37;43.37;INYECTABLES;NULL;CLORURO DE SODIO;0.00;0.00;0.000;0.000
35874;7597285000052;SOLUCION CLORURO DE SODIO 0.9% X 500ML IPS;3932;1575;1093;IPS;48.97;48.97;INYECTABLES;2026-07-25;CLORURO DE SODIO;0.00;0.00;0.000;0.000
96596;7597641900019;SOLUMAR SOL NASAL EN SPRAY X 60ML;273;180;141;DEMPAIRE;180.60;180.60;MEDICAMENTOS;2025-12-25;SOLUCION SALINA NASAL;0.00;0.00;0.000;0.000
357;7596139000453;SOMEDINE JABON 120ML;61;47;11;SOMA;180.35;171.33;MEDICAMENTOS;2025-05-25;IODOPOVIDONA ();1.00;5.00;0.000;0.000
159;7596139000415;SOMEDINE SOLUCION 120ML;56;0;0;SOMA;180.35;171.33;MISCELANEOS;2025-05-25;IODOPOVIDONA ();1.00;5.00;0.000;0.000
010506;7591635000860;SOMERGAN 5% PERMETRINA LOC. TOPIC 120ML INTER;24;61;0;INSTITUTO INTERAMERICANO DE CO;133.95;133.95;MEDICAMENTOS;2025-10-25;HEXACLORURO DE GAMMA;0.00;0.00;0.000;0.000
389;7596139000552;SOMTEX SOLUCION DESINFECTANTE SPRAY 240ML;72;46;59;SOMA;77.75;73.86;MISCELANEOS;2025-06-25;AMONIO CUATERNARIO;1.00;5.00;0.000;0.000
10073;7597467001020;SONDA DE ALIMENTACION NRO 5 X80 UND PLUSMEDIC;16;14;7;PLUSMEDIC;1046.68;1046.68;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10070;7597467001037;SONDA DE ALIMENTACION NRO 8 X80 UND PLUSMEDIC;15;14;7;PLUSMEDIC;1046.68;1046.68;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10075;7597467001044;SONDA DE ALIMENTACION NRO10 X40 UND PLUSMEDIC;12;15;7;PLUSMEDIC;523.61;523.61;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
732970;732064572970;SONDA DE NELATON DESCART. 10FR 40CM BRIUTCA;178;400;8;BRIUTCARE;9.52;9.52;DESCARTABLES;2028-01-25;;0.00;0.00;0.000;0.000
732007;732064573007;SONDA DE NELATON DESCART. 18FR 40CM BRIUTCA;248;54;61;BRIUTCARE;9.52;9.52;DESCARTABLES;0000-00-00;;0.00;0.00;0.000;0.000
732038;732064573038;SONDA DE NELATON DESCART. 20FR 40CM BRIUTCA;216;104;71;BRIUTCARE;9.52;9.52;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
732069;732064573069;SONDA DE NELATON DESCART. 22FR 40CM BRIUTCA;253;213;31;BRIUTCARE;9.52;9.52;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
732090;732064573090;SONDA DE NELATON DESCART. 24FR 40CM BRIUTCA;280;248;4;BRIUTCARE;9.52;9.52;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
10080;7597467001501;SONDA FOLEY LATEX 2 VIAS NRO 14 10X500;22;29;11;PLUSMEDIC;327.92;327.92;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
100481-1;7597467000740;SONDA FOLEY LATEX NRO 16 CAJA X 10 PLUSMEDIC;0;19;17;PLUSMEDIC;423.12;423.12;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
100491-1;7597467000757;SONDA FOLEY LATEX NRO 18 CAJA X 10 PLUSMEDIC;0;31;9;PLUSMEDIC;423.12;423.12;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
100501-1;7597467000764;SONDA FOLEY LATEX NRO 20 CAJA X 10 PLUSMEDIC;5;0;1;PLUSMEDIC;423.12;423.12;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
14067;7597467000993;SONDA NELATON NRO 14 X50 UND PLUSMEDIC;28;4;12;PLUSMEDIC;661.12;661.12;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
14068;7597467001006;SONDA NELATON NRO 16 X50 UND PLUSMEDIC;8;10;4;PLUSMEDIC;661.12;661.12;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
14069;7597467001013;SONDA NELATON NRO 18 X50 UND PLUSMEDIC;5;5;5;PLUSMEDIC;661.12;661.12;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10064;7597467000962;SONDA NELATON NRO 8 X80 UND PLUSMEDIC;0;0;5;PLUSMEDIC;1057.79;1057.79;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
10077;7597467001068;SONDA SUCCION NRO 12 X60 UND PLUSMEDIC;20;5;3;PLUSMEDIC;836.18;836.18;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10078;7597467001075;SONDA SUCCION NRO 14 X50 UND PLUSMEDIC;8;3;0;PLUSMEDIC;694.97;694.97;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10079;7597467001082;SONDA SUCCION NRO 16 X50 UND PLUSMEDIC;8;9;3;PLUSMEDIC;694.97;694.97;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10076;7597467001051;SONDA SUCCION NRO 8 X80 UND PLUSMEDIC;6;7;3;PLUSMEDIC;1114.91;1114.91;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
106223;7592946001188;SPIRULINA 500 MG CAP X 60 ARCO IRIS;12;0;58;ARCO IRIS;306.67;276.00;PATENTADOS NATURALES;2025-11-25;ESPIRULINA;1.00;10.00;0.000;0.000
29012;7703454122993;STAMYL FORTE  X 20 TAB FARMA;0;190;99;FARMA;248.97;248.97;MEDICAMENTOS;NULL;SIMETICONA - PANCREATINA;0.00;0.00;0.000;0.000
969569;8904306501075;SUCRALFATO - DIGIFAL 1 GR X 100 TAB PRISM;13;9;9;PRISM;1038.48;1038.48;MEDICAMENTOS;2026-06-25;SUCRALFATO ;0.00;0.00;0.000;0.000
16477;8904187876484;SUCRALFATO 1000MG X 20 TAB ADN MEDICAL;25;67;43;ADN MEDICAL;251.75;239.16;MEDICAMENTOS;2025-05-25;SUCRALFATO ;1.00;5.00;0.000;0.000
962295;8906109692295;SUCRALFATO 1G/5ML SUSP FRASCO X 8 ML ADN MEDI;33;68;6;ADN MEDICAL;177.71;168.82;MEDICAMENTOS;2025-03-25;SUCRALFATO ;1.00;5.00;0.000;0.000
107001;7598677000292;SUCRALFATO 1GR X  10 TABLETAS CLEOPHARMA;78;20;42;CLEO;102.61;102.61;MEDICAMENTOS;2025-07-25;SUCRALFATO ;0.00;0.00;0.000;0.000
25965;7599028000756;SUERO PARA REHIDRATACIÓN ORAL (1 SOBRE) LYA;43;6;46;LYA;136.11;136.11;MEDICAMENTOS;2026-11-25;SALES REHIDRATACION;0.00;0.00;0.000;0.000
145378;7703763145768;SULAMP 750MG TAB CJA X 14 COL PHARMETIQUE;0;0;32;PHARMETIQUE;560.36;560.36;MEDICAMENTOS;NULL;AMPICILINA -SULBACTAM ;0.00;0.00;0.000;0.000
08822;7599028000633;SULFATIAZOL 5GR LYA;163;0;17;LYA;87.02;87.02;MEDICAMENTOS;2026-11-25;SULFATIAZOL;0.00;0.00;0.000;0.000
95381;7599028000480;SULFATIAZOL UNGUENTO 20GR LYA;49;26;27;LYA;109.89;109.89;MEDICAMENTOS;2025-11-25;SULFATIAZOL;0.00;0.00;0.000;0.000
985542;7593090001208;SULIXTRA 0,4 MG X 10 CAP FC PHARMA;102;140;63;FC PHARMA;88.42;88.42;MEDICAMENTOS;2025-07-25;TAMSULOSINA (0,4 mg);0.00;0.00;0.000;0.000
985543;7593090002403;SULIXTRA 0,4 MG X 30 CAP FC PHARMA;0;0;60;FC PHARMA;230.83;230.83;MEDICAMENTOS;NULL;TAMSULOSINA (0,4 mg);0.00;0.00;0.000;0.000
075260;5949056500544;SULODEXIDA COREFLUX 250 ULS X 50 CAP BLAND SA;40;20;0;KMPLUS;3050.83;3050.83;MEDICAMENTOS;2026-03-25;SULODEXIDO (250 LSU);0.00;0.00;0.000;0.000
082365;5949056500100;SULODEXIDA COREFLUX 600ULS/2ML X 10 AMP SANIE;2;8;6;SANIENCE;3050.83;3050.83;MEDICAMENTOS;2025-09-25;SULODEXIDO (250 LSU);0.00;0.00;0.000;0.000
610699;8906112610699;SULTAHEM SULTAMICILINA 750MG X 16 ADN MEDICAL;0;60;19;ADN MEDICAL;589.19;559.73;MEDICAMENTOS;NULL;SULTAMICILINA (750 mg);1.00;5.00;0.000;0.000
5000011;8904307705731;SULTAMICILINA 750 MG X 10 TAB ALFA;68;42;66;WELLONA PHARMA;397.20;397.20;MEDICAMENTOS;2025-03-25;SULTAMICILINA (750 mg);0.00;0.00;0.000;0.000
60043;7598578000186;SULTAMICILINA 750MG X 10 TAB DAC55;1509;568;2;DAC 55;417.18;417.18;MEDICAMENTOS;2025-04-25;AMPICILINA -SULBACTAM ;0.00;0.00;0.000;0.000
210356;17598252000102;SULTAMICILINA 750MG X 10 TAB DISTRILAB;0;27;0;DISTRILAB;339.82;339.82;MEDICAMENTOS;NULL;AMPICILINA -SULBACTAM ;0.00;0.00;0.000;0.000
602423;7598252000563;SULTAMICILINA SUSP. 250MG/5ML X 100ML DISTRIL;117;25;25;DISTRILAB;191.49;191.49;MEDICAMENTOS;2025-08-25;AMPICILINA -SULBACTAM ;0.00;0.00;0.000;0.000
22806;787790465058;SUPLEMENTO MULTIHEAT X 30 CAP ETERNAL;6;0;0;ETERNAL;159.12;159.12;MEDICAMENTOS;2025-06-25;MULTIVITAMINICO ;0.00;0.00;0.000;0.000
848732;7591243848731;SURIDE 25 MG COMP RECUB X 30 BIOTECH;0;47;27;BIOTECH;103.20;103.20;MEDICAMENTOS;NULL;LEVOSULPIRIDE ;0.00;0.00;0.000;0.000
1958489;7597467001495;SUTURA CHRONMIC CATGUT REF G121T X 12 BLESS;35;28;8;BLESS SUTURES;580.80;580.80;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
1958467;7597467001150;SUTURA CROMIC CATGUT 1 REF 915T X 12 BLESS;14;23;12;BLESS SUTURES;710.93;710.93;DESCARTABLES;2027-06-25;;0.00;0.00;0.000;0.000
1958466;7597467001198;SUTURA CROMIC CATGUT 3-0 REF 810T X 12 BLESS;6;24;12;BLESS SUTURES;710.93;710.93;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
1958481;7597467001136;SUTURA CROMICO 0 SH REF G124T X 12 BLESS;9;42;0;BLESS SUTURES;710.93;710.93;DESCARTABLES;2028-10-25;;0.00;0.00;0.000;0.000
1958480;7597467001143;SUTURA CROMICO 1 REF 813T X 12 BLESS;3;6;5;BLESS SUTURES;710.84;710.84;DESCARTABLES;2027-06-25;;0.00;0.00;0.000;0.000
10042;7597467001747;SUTURA CROMICO 1 REF G925 X12 BLESS PLUSMEDIC;12;12;5;BLESS HOSPITAL;898.07;898.07;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
10041;7597467001730;SUTURA CROMICO 1REF 48G X12 BLESS PLUSMEDIC;12;12;6;BLESS HOSPITAL;739.40;739.40;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
1958476;;SUTURA CROMICO 2 REF K814T X 12 BLESS;6;13;6;BLESS SUTURES;772.42;772.42;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
1958484;;SUTURA CROMICO 2-0 REF 811T X 12 BLESS;19;8;0;BLESS SUTURES;772.42;772.42;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
1958483;;SUTURA CROMICO 2-0 SH REF G123T X 12 BLESS;17;12;4;BLESS SUTURES;772.42;772.42;DESCARTABLES;2028-07-25;;0.00;0.00;0.000;0.000
10029;7597467001488;SUTURA CROMICO 3-0 COD G122T DOCENA BLESS;10;9;0;PLUSMEDIC;527.63;527.63;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10039;7597467001716;SUTURA CROMICO 4-0 REF U203T BLESS PLUSMEDIC;12;12;3;BLESS HOSPITAL;792.29;792.29;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
1006210;7597467001884;SUTURA MONO PDS 1 REF Z341 X12 BLESS PLUSMEDI;11;12;6;BLESS HOSPITAL;1532.74;1532.74;MISCELANEOS;2026-07-25;;0.00;0.00;0.000;0.000
100630;7597467001952;SUTURA MONOFYL 4-0 REF Y426 X12 BLESS PLUSMED;12;12;6;BLESS HOSPITAL;1479.85;1479.85;MISCELANEOS;2026-07-25;;0.00;0.00;0.000;0.000
10043;7597467001754;SUTURA NYLON 10/0 REF G9003 BLESS PLUSMEDIC;12;12;6;BLESS HOSPITAL;1797.19;1797.19;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
1958478;;SUTURA NYLON 2-0 AGUJA R REF 628H X 12 BLESS;6;2;2;BLESS SUTURES;691.27;691.27;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
1458487;7597467001204;SUTURA NYLON 2-0 REF 164T X 12 BLESS;16;1;7;BLESS SUTURES;635.81;635.81;DESCARTABLES;2027-06-25;;0.00;0.00;0.000;0.000
1958486;7597467001235;SUTURA NYLON 3-0 AGUJA R REF 627H X 12 BLESS;21;4;4;BLESS SUTURES;635.90;635.90;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
1958485;;SUTURA NYLON 3-0 REF 163T X 12 BLESS;0;3;7;BLESS SUTURES;691.36;691.36;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1958474;;SUTURA NYLON 4-0 REF 14502T X 12 BLESS;7;2;4;BLESS SUTURES;691.36;691.36;DESCARTABLES;2027-06-25;;0.00;0.00;0.000;0.000
1958473;;SUTURA NYLON 5-0 REF 14501T X 12 BLESS;8;1;11;BLESS SUTURES;691.36;691.36;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
1958471;;SUTURA NYLON 6-0 AGUJA C REF 160T X 12 BLESS;12;4;5;BLESS SUTURES;691.36;691.36;DESCARTABLES;2027-06-25;;0.00;0.00;0.000;0.000
1903051845;;SUTURA PLAIN 1 REF845T X 12 KAREMAX;0;2;0;KAREMAX;502.45;502.45;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
191017;6958590413707;SUTURA PLAIN 2-0 REF843 X 12 KAREMAX;13;0;0;KAREMAX;728.57;728.57;DESCARTABLES;2025-09-25;;0.00;0.00;0.000;0.000
202003842;;SUTURA PLAIN 3-0 REF842 X 12 KAREMAX;0;1;0;KAREMAX;786.47;786.47;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1958462;;SUTURA POLYGLACTI VICRYL 2-0REF J317X12 BLESS;0;8;8;BLESS SUTURES;1382.88;1382.88;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1958488;7597467001457;SUTURA POLYPROPYLENE REF 8185T X 12 BLESS;17;9;12;BLESS SUTURES;635.90;635.90;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
19584868;7497467001464;SUTURA POLYPROPYLENE REF 8623H X 12 BLESS;11;43;13;BLESS SUTURES;651.94;651.94;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
100480;7597467001808;SUTURA PROLENE 0 REF 8412T BLESS PLUSMEDIC;12;12;6;BLESS HOSPITAL;635.73;635.73;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
1958460;;SUTURA PROLENE 0 REF 8424T X 12 BLESS;27;13;8;BLESS SUTURES;691.27;691.27;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958472;;SUTURA PROLENE 1 REF 8425H X 12 BLESS;23;5;6;BLESS SUTURES;691.27;691.27;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
10038;7597467001464;SUTURA PROLENE 2-0 (COD 8623H) DOCENA BLESS;9;0;1;PLUSMEDIC;474.89;474.89;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
23036;7597467001471;SUTURA PROLENE 3-0 (COD 8184T) DOCENA BLESS;11;7;4;PLUSMEDIC;474.89;474.89;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
10044;7597467001761;SUTURA PROLENE 4-0 REF 8183 BLESS PLUSMEDIC;12;12;6;BLESS HOSPITAL;635.73;635.73;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
100490;7597467001815;SUTURA PROLENE 5-0 REF 9556H BLESS PLUSMEDIC;12;12;5;BLESS HOSPITAL;635.73;635.73;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
10046;7597467001785;SUTURA PROLENE 6-0 REF 8160T BLESS PLUSMEDIC;12;12;5;BLESS HOSPITAL;635.73;635.73;MISCELANEOS;2027-07-25;;0.00;0.00;0.000;0.000
10047;7597467001792;SUTURA PROLENE 6-0 REF M8706T BLESS PLUSMEDIC;12;12;6;BLESS HOSPITAL;1003.84;1003.84;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
10032;7597467001402;SUTURA SEDA 0 (COD K834) DOCENA BLESS HOSPITA;48;30;0;PLUSMEDIC;527.91;527.91;MISCELANEOS;2028-10-25;;0.00;0.00;0.000;0.000
100600;7597467001938;SUTURA SEDA 0 REF 86T BLESS HOSPITAL PLUSMEDI;12;12;6;BLESS HOSPITAL;1003.84;1003.84;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
100601;7597467001945;SUTURA SEDA 1 REF 87T BLESS HOSPITAL PLUSMEDI;12;12;6;BLESS HOSPITAL;1003.84;1003.84;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
1958475;;SUTURA SEDA 1 REF K835H X 12 BLESS;19;24;7;BLESS SUTURES;1115.97;1115.97;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
701419;7597467001419;SUTURA SEDA 1 REF K845H CAJA X 12 BLESS;7;16;3;BLESS SUTURES;474.83;474.83;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
190620845;6958590413387;SUTURA SEDA 1 REFK845H X 12 KAREMAX;0;17;0;KAREMAX;728.29;728.29;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1958479;;SUTURA SEDA 2 REF K833H X 12 BLESS;15;20;1;BLESS SUTURES;673.64;673.64;DESCARTABLES;2027-06-25;;0.00;0.00;0.000;0.000
100590;7597467001921;SUTURA SEDA 2-0 REF 85T BLESS HOSP PLUSMEDIC;12;11;6;BLESS HOSPITAL;1003.84;1003.84;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
10034;;SUTURA SEDA 3 (COD K832H) DOCENA BLESS HOSPIT;4;7;9;PLUSMEDIC;475.19;475.19;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
100560;7597467001891;SUTURA SEDA 3-0 REF 184 BLESS PLUSMEDIC;12;12;6;BLESS HOSPITAL;673.28;673.28;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
100570;7597467001907;SUTURA SEDA 4-0 REF 183 BLESS PLUSMEDIC;12;11;6;BLESS HOSPITAL;673.28;673.28;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
100580;7597467001914;SUTURA SEDA 4-0 REF 267 BLESS HOSP PLUSMEDIC;12;11;6;BLESS HOSPITAL;673.28;673.28;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
1958482;7597467001310;SUTURA SIMPLE 0 REF 844T X 12 BLESS;9;6;14;BLESS SUTURES;673.64;673.64;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958469;;SUTURA SIMPLE 1 REF 845T X 12 BLESS;8;10;6;BLESS SUTURES;731.80;731.80;DESCARTABLES;2027-06-25;;0.00;0.00;0.000;0.000
1958465;;SUTURA SIMPLE 2-0 REF J843T X 12 BLESS;7;4;7;BLESS SUTURES;731.80;731.80;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
1958477;7597467001341;SUTURA SIMPLE 3-0 REF 842T X 12 BLESS;5;9;14;BLESS SUTURES;673.64;673.64;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
10050;7597467001822;SUTURA VICRYL 0 REF 318 BLESS PLUSMEDIC;12;12;6;BLESS HOSPITAL;1056.73;1056.73;MISCELANEOS;2028-07-25;;0.00;0.00;0.000;0.000
1958461;;SUTURA VICRYL 0 REF J340 X 12 BLESS;9;4;6;BLESS SUTURES;1464.32;1464.32;DESCARTABLES;2025-01-25;;0.00;0.00;0.000;0.000
10051;7597467001839;SUTURA VICRYL 2-0 REF J339 BLESS PLUSMEDIC;9;10;10;BLESS HOSPITAL;1056.73;1056.73;MISCELANEOS;2026-07-25;;0.00;0.00;0.000;0.000
1958464;7597467001396;SUTURA VICRYL 3-0 REF J305H X 12 BLESS;7;2;10;BLESS SUTURES;999.61;999.61;DESCARTABLES;2025-01-25;;0.00;0.00;0.000;0.000
1958463;;SUTURA VICRYL 3-0 REF J316 X 12 BLESS;10;15;32;BLESS SUTURES;1382.88;1382.88;DESCARTABLES;2025-01-25;;0.00;0.00;0.000;0.000
10053;7597467001853;SUTURA VICRYL 4-0 REF J122 BLESS PLUSMEDIC;12;12;10;BLESS HOSPITAL;1215.40;1215.40;MISCELANEOS;2026-07-25;;0.00;0.00;0.000;0.000
810031;7597467001433;SUTURA VICRYL 4-0 REFJ304H X 12 BLESS;8;1;7;BLESS SUTURES;950.95;950.95;DESCARTABLES;2025-01-25;;0.00;0.00;0.000;0.000
810033;7597467001440;SUTURA VICRYL 4-0 REFJ315H X 12 BLESS;21;17;12;BLESS SUTURES;950.95;950.95;DESCARTABLES;2025-01-25;;0.00;0.00;0.000;0.000
10054;7597467001860;SUTURA VICRYL RAPID 4-0 REF W9922 BLESS PLUSM;12;12;6;BLESS HOSPITAL;1268.29;1268.29;MISCELANEOS;2026-07-25;;0.00;0.00;0.000;0.000
985546;7593090001338;SYNARTROS 60MG X 10 TAB FC PHARMA;11;1;45;FC PHARMA;60.53;60.53;MEDICAMENTOS;2025-04-25;ETORICOXIB;0.00;0.00;0.000;0.000
10055;7593090002106;SYNARTROS 90MG X 7 TAB FC PHARMA;13;2;19;FC PHARMA;76.25;76.25;MEDICAMENTOS;2026-04-25;ETORICOXIB;0.00;0.00;0.000;0.000
81131;7591062011330;TACHIPIRIN 100MG/ML SOL GOT X 30ML ELMOR;0;0;14;ELMOR;118.90;118.90;MEDICAMENTOS;NULL;ACETAMINOFEN;0.00;0.00;0.000;0.000
81175;7591062011361;TACHIPIRIN 125MG X 6 SUPOS ELMOR;0;0;28;ELMOR;118.86;118.86;MEDICAMENTOS;NULL;ACETAMINOFEN;0.00;0.00;0.000;0.000
81132;7591062011378;TACHIPIRIN 250MG SUP X 6 ELMOR;0;0;6;ELMOR;157.91;157.91;MEDICAMENTOS;NULL;ACETAMINOFEN;0.00;0.00;0.000;0.000
80781;7591020008754;TADAFOX 20MG X 1 TAB VALMOR;438;458;286;VALMOR;37.45;37.45;MEDICAMENTOS;2024-12-25;TADALAFIL ;0.00;0.00;0.000;0.000
100355;7591020009379;TADAFOX 5MG X 15 TAB VALMOR;356;300;167;VALMOR;107.47;107.47;MEDICAMENTOS;2028-07-25;TADALAFIL ;0.00;0.00;0.000;0.000
53201;7591020080781;TADAFOX 5MG X 30 TAB VALMOR;1130;454;855;VALMOR;204.97;204.97;MEDICAMENTOS;2027-10-25;TADALAFIL ;0.00;0.00;0.000;0.000
143134;7703763222896;TADALAFILO 20 MG X 1 TAB  LA SANTE;215;155;104;LA SANTE;28.72;28.72;MEDICAMENTOS;2025-07-25;TADALAFIL ;0.00;0.00;0.000;0.000
18701006;7591519009279;TADALAFILO 20 MG X 1 TAB. REC. CALOX;181;209;74;CALOX;36.42;36.42;MEDICAMENTOS;2025-05-25;TADALAFIL ;0.00;0.00;0.000;0.000
18701007;7591519009453;TADALAFILO 20 MG X 2 TABLETAS REC. CALOX;48;140;94;CALOX;70.29;70.29;MEDICAMENTOS;2026-10-25;TADALAFIL ;0.00;0.00;0.000;0.000
01018;7591519052022;TADALAFILO 5 MG X 28 TAB. REC. CALOX;68;31;69;CALOX;170.87;170.87;MEDICAMENTOS;2025-10-25;TADALAFIL ;0.00;0.00;0.000;0.000
113174;7591619519029;TADIFIL 20 MG X 1 COMP KLINOS;2652;10;432;KLINOS;34.83;34.83;MEDICAMENTOS;2026-01-25;TADALAFIL ;0.00;0.00;0.000;0.000
113173;7591619518954;TADIFIL 20 MG X 2 COMP KLINOS;1066;65;55;KLINOS;61.92;61.92;MEDICAMENTOS;2026-07-25;TADALAFIL ;0.00;0.00;0.000;0.000
