product_id;barcode;name;stock_merida;stock;stock_oriente;brand;price_usd;price_ves_discount;group;due_date;active_ingredient;scale;discount_per_scale;bonus;bonus_amount
90360;7591821903609;NEURIXA 150MG  X 14 CAP  FARMA;33;1505;3;FARMA;283.8;283.8;MEDICAMENTOS;2026-04-25;PREGABALINA;0.0;0.0;0.0;0.0
90361;7591821903616;NEURIXA 75MG CAP x 14 FARMA;356;0;176;FARMA;198.66;198.66;MEDICAMENTOS;2026-06-25;PREGABALINA;0.0;0.0;0.0;0.0
759382;7591585113382;NEUROMIX SOL INY IM 3ML X 3AMP LETI;438;543;161;LETI;159.26;159.26;INYECTABLES;2025-10-25;CIANOCOBALAMINA -PIRIDOXINA -TIAMINA ();0.0;0.0;0.0;0.0
11351;7591585113511;NEUROMIX SOLUCION ORAL X 20 ML;2;19;0;LETI;84.54;84.54;MEDICAMENTOS;2026-04-25;CIANOCOBALAMINA -PIRIDOXINA -TIAMINA ();0.0;0.0;0.0;0.0
759365;7591585213365;NEUROMIX X 30 CAPS LETI;125;478;542;LETI;239.07;239.07;MEDICAMENTOS;2026-02-25;CIANOCOBALAMINA -PIRIDOXINA -TIAMINA ();0.0;0.0;0.0;0.0
38749-1;7591616002043;NEUTROX 240ML SAB. MENTA (ANTIACIDO) BIOFARCO;22;22;10;BIOFARCO;245.1;245.1;MEDICAMENTOS;2026-02-25;BICARBONATO DE SODIO+ALGINATO DE SODIO;0.0;0.0;0.0;0.0
99209;7591196007254;NEVAC 0.1% SUSP OFT. 5 ML OFTALMI;224;128;0;OFTALMI;561.44;561.44;MEDICAMENTOS;2025-11-25;NEPAFENACO ;0.0;0.0;0.0;0.0
890171;8904306502171;NIMESULIDE - NID100 100MG X 100 TAB PRISM;0;2;0;PRISM;355.28;355.28;MEDICAMENTOS;;NIMESULIDE;0.0;0.0;0.0;0.0
759298;7598176000298;NIMODIPINA 30MG X 30 TAB ANGELUS;0;43;22;ANGELUS;224.29;224.29;MEDICAMENTOS;;NIMODIPINA;0.0;0.0;0.0;0.0
80295;7591821802957;NINAZO 0,1% SOL GOTAS NASALES ADUL 15ML FARMA;2075;783;1041;FARMA;105.04;105.04;MEDICAMENTOS;2025-11-25;NAFAZOLINA;0.0;0.0;0.0;0.0
140723;7592349001693;NIOSILIN UNGÜENTO ANTISEPTICO VARGA;376;1137;125;NIOSILIN;157.16;157.16;MISCELANEOS;2026-03-25;ÁCIDO BENZOICO – ÁCIDO SALICÍLICO – AZUFRE - MENTOL;0.0;0.0;0.0;0.0
72245;7592349722451;NIPE 100mg-0,25mg/mL SOL ORAL GOT X15 ML VARG;114;71;64;VARGAS;113.79;113.79;MEDICAMENTOS;2025-07-25;ACETAMINOFEN-CLORFENIRAMINA;0.0;0.0;0.0;0.0
55186;7592349551860;NIPE JARABE POR 120mL VARGAS;913;8;21;VARGAS;150.76;150.76;MEDICAMENTOS;2025-07-25;ACETAMINOFEN - CAFEINA - CLORFENIRAMINA;0.0;0.0;0.0;0.0
1388;7703712031388;NISTATINA 100,00 UI/ML SUSP X 60ML QUALITYMED;0;121;0;COASPHARMA;152.06;152.06;MEDICAMENTOS;;NISTATINA (100.000 UI);0.0;0.0;0.0;0.0
22064;8906159250155;NISTATINA 100.000 UI SUSP. ORAL X 30 ML ZUZU;3;0;6;ZUZU;121.71;121.71;MEDICAMENTOS;2025-04-25;NISTATINA (100.000 UI);0.0;0.0;0.0;0.0
22071;8906159251602;NITAZOXANIDA 100MG/5ML PPS ORAL X 30ML ZUZU;67;0;39;ZUZU;191.89;191.89;MEDICAMENTOS;2025-04-25;NITAZOXANIDA ;0.0;0.0;0.0;0.0
782982;8904306501020;NITROFURANTOINA - NITROFUR 100MGX100TAB PRISM;35;26;5;PRISM;453.65;453.65;MEDICAMENTOS;2026-07-25;NITROFURANTOINA ;0.0;0.0;0.0;0.0
102002;7598677000377;NITROFURANTOINA 100MG X 10 TABLETAS CLEO;0;0;19;CLEO;99.36;99.36;MEDICAMENTOS;;NITROFURANTOINA ;0.0;0.0;0.0;0.0
25401001;7591519000924;NITROFURANTOÍNA 50 MG X 30 TABLETAS CALOX;0;2;0;CALOX;189.55;189.55;MEDICAMENTOS;;NITROFURANTOINA ;0.0;0.0;0.0;0.0
470223;7598833000456;NITROFURANTOINA 50MG X 10 TAB VERMA;185;4;33;VERMA;102.98;102.98;MEDICAMENTOS;2025-03-25;NITROFURANTOINA ;0.0;0.0;0.0;0.0
30271;7598578000735;NITROFURANTOINA 50MG X 30 TAB REC DAC 55;40;326;175;DAC 55;87.41;87.41;MEDICAMENTOS;2026-06-25;NITROFURANTOINA (50 mg);0.0;0.0;0.0;0.0
140495;7592454363754;NOGINOX VAG 1% CRE X 40GR /7 APLIC. PHARMETIQ;0;0;38;PHARMETIQUE;186.4;186.4;MEDICAMENTOS;;ISOCONAZOL;0.0;0.0;0.0;0.0
01777;7592601303114;NONAFOL 10MG/ML SOL GOTAS X 15ML MEYER;0;128;61;MEYER;169.39;169.39;MEDICAMENTOS;;ACIDO FOLICO;0.0;0.0;0.0;0.0
214746;7592601303923;NONAFOL 5MG x 10 TAB MEYER;0;0;1;MEYER;14.0;14.0;MEDICAMENTOS;;ACIDO FOLICO;0.0;0.0;0.0;0.0
85490;7592803000835;NOPUCID LOCION X 100ML DOLLDER;29;60;45;DOLLDER;129.0;129.0;MEDICAMENTOS;2026-02-25;DECAMETRINA;0.0;0.0;0.0;0.0
85491;7592803000811;NOPUCID SHAMPOO X 100ML DOLLDER;39;66;70;DOLLDER;129.0;129.0;MEDICAMENTOS;2026-04-25;DECAMETRINA;0.0;0.0;0.0;0.0
90325;8020030053311;NORMIX 200MG TAB REC X 12 FARMA;64;2;4;FARMA;563.73;563.73;MEDICAMENTOS;2027-01-25;RIFAXIMINA ;0.0;0.0;0.0;0.0
90202;7591821902022;NOTOLAC 20mg TAB X 10 FARMA;379;454;190;FARMA;196.08;196.08;MEDICAMENTOS;2027-06-25;KETOROLAC ;0.0;0.0;0.0;0.0
21013;7591821210134;NOTOLAC 30MG TAB SUBLINGUALES X 4 LF FARMA;268;666;1;FARMA;168.99;168.99;MEDICAMENTOS;2026-04-25;KETOROLAC ;0.0;0.0;0.0;0.0
05368;7592349723229;NOVACODIN 50mg/5mL SOL ORAL x 120mL VARGAS;139;69;32;VARGAS;147.34;147.34;MEDICAMENTOS;2025-10-25;EXTRATO FLUIDO DE GRINDELIA-LOBELIA-ALTEA-DESSESARTZ-POLIGALA-ACETATO DE AMONIO;0.0;0.0;0.0;0.0
855002;7592803000859;NOVARONA 200 MG X 10 DOLLDER;6;77;92;DOLLDER;189.63;189.63;MEDICAMENTOS;2027-04-25;AMIODARONA;0.0;0.0;0.0;0.0
505684;7707355056845;NOXPIRIN DIA X 12 SOBRES MEYER;0;28;18;MEYER;424.3;424.3;MEDICAMENTOS;;ACETAMINOFEN-FENILEFRINA;0.0;0.0;0.0;0.0
505324;7707355053424;NOXPIRIN DIA X 24 SOBRES MEYER;124;11;0;MEYER;848.59;848.59;MEDICAMENTOS;2025-08-25;ACETAMINOFEN-FENILEFRINA;0.0;0.0;0.0;0.0
96524-1;7592601303237;NOXPIRIN DISP X 25 BLISTER MEYER;0;0;3;MEYER;907.24;907.24;MEDICAMENTOS;;ACETAMINOFEN-CETIRIZINA-FENILEFRINA;0.0;0.0;0.0;0.0
96525;7592601303220;NOXPIRIN GRIP TAB X 12MEYER;0;147;134;MEYER;171.52;171.52;MEDICAMENTOS;;ACETAMINOFEN -DEXTROMETORFANO ;0.0;0.0;0.0;0.0
96523;7592601302100;NOXPIRIN PED GOTAS  X 15ML MEYER;4;23;0;MEYER;123.54;123.54;MEDICAMENTOS;2025-05-25;ACETAMINOFEN-CETIRIZINA-FENILEFRINA;0.0;0.0;0.0;0.0
759068;7592601000068;NOXPIRIN SOL ORAL 125MG-0.5MG/5ML 120ML MEYE;0;44;0;MEYER;175.76;175.76;MEDICAMENTOS;;ACETAMINOFEN-CETIRIZINA-FENILEFRINA;0.0;0.0;0.0;0.0
759051;7592601000051;NOXPIRIN SOL ORAL 325MG-0.5MG/5ML 120ML MEYE;0;101;40;MEYER;416.34;416.34;MEDICAMENTOS;;ACETAMINOFEN-CETIRIZINA-FENILEFRINA;0.0;0.0;0.0;0.0
545801;3515450083987;NUTRICAP/VITALIT ACON C/KARITÉ X 100ML POLINC;15;21;29;NUTRICAP;87.32;87.32;MISCELANEOS;2024-12-25;MULTIVITAMINICO ;0.0;0.0;0.0;0.0
545501;3515450083628;NUTRICAP/VITALITY SHAMP C/GERMEN TRIGO 200ML;16;20;97;NUTRICAP;168.11;168.11;MISCELANEOS;2025-07-25;MULTIVITAMINICO ;0.0;0.0;0.0;0.0
545520;3515450082478;NUTRICAPS / SHAMPÚ ANTICAIDA X 150 ML POLINAC;5;0;42;NUTRICAP;336.21;336.21;MISCELANEOS;2025-09-25;MULTIVITAMINICO ;0.0;0.0;0.0;0.0
545701;3515450082515;NUTRICAPS/ANTICAIDA AMPOLLAS 10 X 5ML POLINAC;8;46;0;NUTRICAP;448.27;448.27;MISCELANEOS;2025-03-25;MULTIVITAMINICO ;0.0;0.0;0.0;0.0
540101;6616000046166;NUTRICAPS/SECO DAÑADO ACOND X 100 ML POLINAC;15;18;51;NUTRICAP;145.54;145.54;MISCELANEOS;2025-07-25;MULTIVITAMINICO ;0.0;0.0;0.0;0.0
545510;6616000046098;NUTRICAPS/SECO DAÑADO SHAMPÚ X 200ML POLINAC;11;15;93;NUTRICAP;168.11;168.11;MISCELANEOS;2025-09-25;MULTIVITAMINICO ;0.0;0.0;0.0;0.0
101206;7592432018010;NYTAXIN 500mg CAP X 6 VIVAX;0;96;7;VIVAX;352.17;352.17;MEDICAMENTOS;;NITAZOXANIDA ;0.0;0.0;0.0;0.0
900118;7401078900118;OBBIAT (DIENO 2MG/ETINI 0.03 MG) X21COMP;0;22;0;DALT PHARMA;497.76;497.76;MEDICAMENTOS;;DIENOGEST/ETINILESTRADIOL;0.0;0.0;0.0;0.0
20170501-1;7597467000115;OBTURADOR CATETER  CAJA X 100   PLUSMEDIC;20;42;0;PLUSMEDIC;419.36;419.36;DESCARTABLES;2026-04-25;;0.0;0.0;0.0;0.0
146052;7703763250820;OCAM PROTECT 20/15 X10 TAB PHARMATIQUE;0;73;0;PHARMETIQUE;244.61;183.46;MEDICAMENTOS;;MELOXICAM/OMEPRAZOL;1.0;25.0;0.0;0.0
146051;7703763161782;OCAM PROTECT 20/7.5 MG X 10 TAB PHARMETIQUE;27;255;0;PHARMETIQUE;151.44;136.3;MEDICAMENTOS;2025-12-25;MELOXICAM/OMEPRAZOL;1.0;10.0;0.0;0.0
10994;7591196002242;OCUPRED SUSP OFTALMICA 5ML OFTALMI;552;30;0;OFTALMI;345.51;345.51;MEDICAMENTOS;2025-09-25;PREDNISOLONA ACETATO (1%);0.0;0.0;0.0;0.0
81124;7591062016458;OFAFLAN 12.5MG SU X 6 ELMOR;0;0;91;ELMOR;131.9;131.9;MEDICAMENTOS;;DICLOFENAC POTASICO ;0.0;0.0;0.0;0.0
113070;7591196002211;OFTERRA UNGÜENTO OFTALMICO X 7 GR OFTALMI;12;0;0;OFTALMI;273.79;273.79;MEDICAMENTOS;2027-02-25;OXITETRACICLINA -POLIMIXINA B (0,5% - 10.000 UI);0.0;0.0;0.0;0.0
6933;6948403500533;OKI TOALLITAS HUM.BABY LOTION X 1 PAQ;0;0;0;OKI;23.38;23.38;MISCELANEOS;;;0.0;0.0;0.0;0.0
146056;7703763876334;OLANZATIQUE TAB 10MG X 14 PHARMETIQUE;0;0;0;PHARMETIQUE;250.45;250.45;MEDICAMENTOS;;OLANZAPINA;0.0;0.0;0.0;0.0
21879;7591585218797;OLMECAR 20MG X 10 TAB LETI;44;16;0;LETI;102.94;102.94;MEDICAMENTOS;2026-02-25;OLMESARTAN ;0.0;0.0;0.0;0.0
31879;7591585318794;OLMECAR 20MG X 30 TAB LETI;173;90;0;LETI;247.46;247.46;MEDICAMENTOS;2026-04-25;OLMESARTAN ;0.0;0.0;0.0;0.0
21880;7591585218803;OLMECAR 40MG X 10 TAB LETI;21;49;7;LETI;148.59;148.59;MEDICAMENTOS;2026-02-25;OLMESARTAN ;0.0;0.0;0.0;0.0
17909;7591585179098;OLMESARTAN + HCT 20MG/12.5MG X 30 TAB LETI;61;95;179;LETI;258.95;258.95;MEDICAMENTOS;2026-04-25;HIDROCLOROTIAZIDA -OLMESARTAN;0.0;0.0;0.0;0.0
17914;7591585179142;OLMESARTAN + HCT 40MG/12.5MG X 30 TAB LETI;0;1;0;LETI;308.23;308.23;MEDICAMENTOS;;HIDROCLOROTIAZIDA -OLMESARTAN;0.0;0.0;0.0;0.0
890195;8904306502195;OLMESARTAN - PROLMETAN 20MG X 100 TAB PRISM;12;19;5;PRISM;546.57;546.57;MEDICAMENTOS;2025-12-25;OLMESARTAN ;0.0;0.0;0.0;0.0
890188;8904306502188;OLMESARTAN - PROLMETAN 40MG X 100 TAB PRISM;0;19;0;PRISM;983.82;983.82;MEDICAMENTOS;;OLMESARTAN ;0.0;0.0;0.0;0.0
24148;7597758000312;OLMESARTAN 20 MG X 30 TABLETAS ALESS;312;13;33;ALESS;141.74;141.74;MEDICAMENTOS;2025-12-25;OLMESARTAN ;0.0;0.0;0.0;0.0
24147;7597758000329;OLMESARTAN 40 MG X 30 TABLETAS ALESS;0;0;430;ALESS;290.82;290.82;MEDICAMENTOS;;OLMESARTAN ;0.0;0.0;0.0;0.0
144850;7592454891226;OLMESARTAN 40MG X 10 LA SANTE;0;1;1;LA SANTE;147.2;147.2;MEDICAMENTOS;;OLMESARTAN ;0.0;0.0;0.0;0.0
19401006;7591519051858;OLMESARTAN 40MG X 30 TAB CALOX;0;1;33;CALOX;382.44;382.44;MEDICAMENTOS;;OLMESARTAN ;0.0;0.0;0.0;0.0
10133;7598176001165;OLMESARTAN ANGELUS 40 MG  X 30 TAB. ANGELUS;0;78;1;ANGELUS;288.22;288.22;MEDICAMENTOS;;OLMESARTAN ;0.0;0.0;0.0;0.0
37879;7591585378798;OLMESARTAN MEDOXOMIL 20 MG X 14 COMP GENVEN;93;114;83;GENVEN;105.42;105.42;MEDICAMENTOS;2026-02-25;OLMESARTAN ;0.0;0.0;0.0;0.0
27879;7591585278791;OLMESARTAN MEDOXOMIL 20 MG X 30 COMP LETI;31;102;90;LETI;183.44;183.44;MEDICAMENTOS;2026-04-25;OLMESARTAN ;0.0;0.0;0.0;0.0
37880;7591585378804;OLMESARTAN MEDOXOMIL 40 MG X 14 COMP GENVEN;69;5;4;LETI;182.91;182.91;MEDICAMENTOS;2026-04-25;OLMESARTAN MEDOXOMIL (40 mg);0.0;0.0;0.0;0.0
27880;7591585278807;OLMESARTAN MEDOXOMIL 40 MG X 30 COMP GENVEN;0;1;8;LETI;345.95;345.95;MEDICAMENTOS;;OLMESARTAN ;0.0;0.0;0.0;0.0
146007;7592454003575;OLMETIQUE 40MG TAB X 30 PHARMETIQUE;0;0;94;PHARMETIQUE;531.05;531.05;MEDICAMENTOS;;OLMESARTAN ;0.0;0.0;0.0;0.0
1620;7591818716854;OLOCOF SOL OFTALMICA 5ML COFASA;202;198;46;COFASA;206.99;206.99;MEDICAMENTOS;2026-07-25;OLOPATADINA CLORHIDRATO 0,2%;0.0;0.0;0.0;0.0
06949;7597758000060;OMEFLUX 20MG CAP X 10 ALESS PHARMACEUTICAL;0;0;116;ALESS;39.23;39.23;MEDICAMENTOS;;OMEPRAZOL ;0.0;0.0;0.0;0.0
06644;7592946169635;OMEGA 3 1000mg X 60 CAP ARCO IRIS;227;122;0;ARCO IRIS;360.23;360.23;PATENTADOS NATURALES;2026-06-25;ACEITE DE PESCADO;0.0;0.0;0.0;0.0
10827;787790474654;OMEGA 3 2000 MG X 60 CAPSULAS PHARMACORP;627;0;0;PHARMACORP;373.77;373.77;MEDICAMENTOS;2027-02-25;OMEGA 3;0.0;0.0;0.0;0.0
22803;787790466659;OMEGA 3 X 100 CAP ETERNAL;25;197;43;ETERNAL;373.34;373.34;MEDICAMENTOS;2026-12-25;OMEGA 3;0.0;0.0;0.0;0.0
06744;7592946169659;OMEGA 3,6,9 X 60 CAP ARCO IRIS;0;1;22;ARCO IRIS;360.23;360.23;PATENTADOS NATURALES;;ACEITE DE PESCADO;0.0;0.0;0.0;0.0
310502;7591196006233;OMEPRAZOL 20 MG CAP X 30 OFTALMI;34;632;19;OFTALMI;152.43;152.43;MEDICAMENTOS;2025-09-25;OMEPRAZOL ;0.0;0.0;0.0;0.0
890237;8901463131237;OMEPRAZOL 20 MG X 14 CAP VIA ORAL BIUMAK;0;0;8;BIUMAK PHARMACEUTICALS;40.55;40.55;MEDICAMENTOS;;OMEPRAZOL ;0.0;0.0;0.0;0.0
60206;7599608000206;OMEPRAZOL 40 MG VIAL X1 AMP ZUZU;23;10;20;ZUZU;46.61;46.61;INYECTABLES;2025-10-25;OMEPRAZOL ;0.0;0.0;0.0;0.0
97283;7592349722758;OMEPRAZOL CAP 20 MG X 30 GENERICOS DE CALIDAD;16;217;231;G.C;113.78;113.78;MEDICAMENTOS;2026-01-25;OMEPRAZOL ;0.0;0.0;0.0;0.0
97284;7592349723717;OMEPRAZOL CAP 20 MG X 7 GENERICOS DE CALIDAD;478;16;0;G.C;42.67;42.67;MEDICAMENTOS;2026-05-25;OMEPRAZOL ;0.0;0.0;0.0;0.0
02003;7591519000153;OMEPRAZOL CAP 20MG X 14 CALOX;0;0;73;CALOX;93.56;93.56;MEDICAMENTOS;;OMEPRAZOL ;0.0;0.0;0.0;0.0
3102019;7591519001266;OMEPRAZOL CAP 20MG X 14 CAPS (MOROCHO) CALOX;0;0;6;CALOX;110.63;110.63;MEDICAMENTOS;;OMEPRAZOL ;0.0;0.0;0.0;0.0
31002;7591519001907;OMEPRAZOL CAP 20MG X 28 CALOX;0;72;0;CALOX;155.35;155.35;MEDICAMENTOS;;OMEPRAZOL ;0.0;0.0;0.0;0.0
17377;7591196003379;OMEPRAZOL CAP 40MG X 7 TAB OFTALMI;60;228;170;OFTALMI;88.24;88.24;MEDICAMENTOS;2026-09-25;OMEPRAZOL ;0.0;0.0;0.0;0.0
046950;6921875011172;OMEPRAZOL TAB 20 MG X 10 KMPLUS;1949;2019;768;KMPLUS;23.3;20.97;MEDICAMENTOS;2026-10-25;OMEPRAZOL ;1.0;10.0;0.0;0.0
10761;7598578000179;OMEPRAZOL TAB 20MG X 20 DAC55;0;0;1801;DAC 55;74.92;74.92;MEDICAMENTOS;;OMEPRAZOL ;0.0;0.0;0.0;0.0
43800;7598813000438;OMEPRAZOLE CAP 20 MG X 7 TAB   MM;38;66;8;MM;23.01;23.01;MEDICAMENTOS;2025-12-25;OMEPRAZOL ;0.0;0.0;0.0;0.0
144566;7594000490471;ONDANSETRON 4 MG X 10 COMP KLINOS;6;10;24;KLINOS;193.5;193.5;MEDICAMENTOS;2027-04-25;ONDANSETRON ;0.0;0.0;0.0;0.0
759000;7591619150000;ONDANSETRON 4 MG/5ML X 50 ML SOL ORAL KLINOS;83;137;69;KLINOS;232.2;232.2;MEDICAMENTOS;2026-06-25;ONDANSETRON ;0.0;0.0;0.0;0.0
156332;7594000490488;ONDANSETRON 8 MG X 10 COMP KLINOS;112;22;23;KLINOS;277.35;277.35;MEDICAMENTOS;2027-02-25;ONDANSETRON ;0.0;0.0;0.0;0.0
10964;7591196003942;OPAT SOL OFTALMICA X 5ML OFTALMI;317;187;70;OFTALMI;221.49;221.49;MEDICAMENTOS;2026-02-25;OLOPATADINA;0.0;0.0;0.0;0.0
1062358;118904180211692;OPRAZOL (OMEPRAZOL) 20MG X100 TAB FRASCO JMW;0;0;29;SWISS QUALITY;71.23;71.23;MEDICAMENTOS;;OMEPRAZOL ;0.0;0.0;0.0;0.0
141513;7591619000244;ORLIDIET 120MG X 30 CAPS KLINOS;93;121;23;KLINOS;773.99;773.99;MEDICAMENTOS;2027-06-25;ORLISTAT ;0.0;0.0;0.0;0.0
1040181;7591619519050;ORLIDIET 60MG X 30 CAPS KLINOS;18;47;24;KLINOS;464.4;464.4;MEDICAMENTOS;2028-02-25;ORLISTAT ;0.0;0.0;0.0;0.0
11456;7591585114563;OROFENO 150 MG X 10 CR. LETI;17;116;23;LETI;296.13;296.13;MEDICAMENTOS;2025-10-25;KETOPROFENO ;0.0;0.0;0.0;0.0
839754;7591243839753;OROZIM 192MG COMP REC X 20 BIOTECH;112;113;232;BIOTECH;258.0;258.0;MEDICAMENTOS;2026-02-25;PANCREATINA ;0.0;0.0;0.0;0.0
39702;7707355057255;OSTEOCAL 600MG X 30 TAB MEYER;0;0;8;MEYER;244.22;244.22;MEDICAMENTOS;;CARBONATO DE CALCIO;0.0;0.0;0.0;0.0
15002;7592946001546;OSTEOFLEX X 60 CAPSULAS ARCO IRIS;900;1354;428;ARCO IRIS;298.49;298.49;PATENTADOS NATURALES;2026-05-25;GLUCOSAMINA;0.0;0.0;0.0;0.0
11051;7591309002183;OVERSKIN CR 13% X 50GR PYB;0;0;1;PONCE Y BENZO;81.4;81.4;MISCELANEOS;;OXIDO DE ZINC ;0.0;0.0;0.0;0.0
046962;6921875011349;OXACILINA AMP IM/IV X 1G KMPLUS;440;337;11;KMPLUS;32.17;27.34;INYECTABLES;2026-04-25;OXACILINA;1.0;15.0;0.0;0.0
11200;7703712032903;OXANTEL PIRANTEL 250MG/5MLSUSP X 15ML QUALITY;72;55;6;COASPHARMA;121.13;121.13;MEDICAMENTOS;2026-05-25;PAMOATO DE PIRANTEL;0.0;0.0;0.0;0.0
1062742;18906047595648;OXCARBAMAZEPINA 600 MG X 100 TAB JMW;90;15;25;UNILINK PHARMA;1607.69;1607.69;MEDICAMENTOS;2024-12-25;OXCARBAZEPINA (600 mg);0.0;0.0;0.0;0.0
500041;8904307705861;OXCARBAMAZEPINA 600MG X 30 TAB ALFA;18;35;0;WELLONA PHARMA;295.89;295.89;MEDICAMENTOS;2025-12-25;OXCARBAZEPINA (600 mg);0.0;0.0;0.0;0.0
30141053;7598981001053;OXCARBAZEPINA 300 MG X 30 TAB JMW;208;235;140;ZENITH HEALTH;309.04;309.04;MEDICAMENTOS;2025-09-25;OXCARBAZEPINA (300 mg);0.0;0.0;0.0;0.0
30141046;7598981001046;OXCARBAZEPINA SUSP ORAL 300MG/5ML X 60ML JMW;124;130;157;ZENITH HEALTH;223.93;223.93;MEDICAMENTOS;2025-12-25;OXCARBAZEPINA (300 mg);0.0;0.0;0.0;0.0
11255;7591585112552;OXIDREN 150 MG X 1 TABLETA LETI;48;44;30;LETI;310.15;310.15;MEDICAMENTOS;2028-02-25;ACIDO IBANDRONICO ;0.0;0.0;0.0;0.0
02555;7591020007528;OXIMETAZOLINA 0,05 ADU X 15 ML GENCER;47;60;39;GENCER;155.69;155.69;MEDICAMENTOS;2029-03-25;OXIMETAZOLINA ;0.0;0.0;0.0;0.0
09059;7591020007511;OXIMETAZOLINA 0.025% NASAL X 15 ML GENCER;11;43;12;GENCER;155.69;155.69;MEDICAMENTOS;2025-02-25;OXIMETAZOLINA ;0.0;0.0;0.0;0.0
17811;7591585178114;OXOLAMINA CITRATO 50MG/5ML X 120ML JBE GENVEN;46;24;10;GENVEN;95.21;95.21;MEDICAMENTOS;2026-03-25;OXOLAMINA ;0.0;0.0;0.0;0.0
9787;7591020001519;OXOLAMINA JARABE ADULTO X 120CC  VALMOR;98;87;134;VALMOR;146.26;146.26;MEDICAMENTOS;2027-04-25;OXOLAMINA ;0.0;0.0;0.0;0.0
9789;7591020001526;OXOLAMINA JBE PED X 120ML GENCER VALMOR;123;184;76;VALMOR;144.38;144.38;MEDICAMENTOS;2026-08-25;OXOLAMINA ;0.0;0.0;0.0;0.0
33641;7703712033641;PAMOATO DE PIRANTEL 250 MG DISP X60 TAB QUALI;11;15;28;COASPHARMA;641.82;641.82;MEDICAMENTOS;2026-02-25;PAMOATO DE PIRANTEL;0.0;0.0;0.0;0.0
50000639;7591353699001;PAÑAL SIEMPRE SE INCONT.TALLA M 6X6 PHARSANA;39;23;3;PHARSANA;137.53;137.53;MISCELANEOS;2025-04-25;;0.0;0.0;0.0;0.0
31045;5201263082627;PAÑALES NIÑOS BABYLINO N2 DE 3 A 6KG PAQ X50;0;2;0;BABYLINO;659.73;659.73;DESCARTABLES;;;0.0;0.0;0.0;0.0
31046;5201263082573;PAÑALES NIÑOS BABYLINO N3 DE 4 A 9KG PAQ X56;0;2;0;BABYLINO;659.73;659.73;DESCARTABLES;;;0.0;0.0;0.0;0.0
22775;7596211000227;PANTALLA SOLAR CORPORAL 120 ML 50+ ZOAH;40;2;30;ZOAH;265.21;265.21;MISCELANEOS;2026-11-25;HIDRA B;0.0;0.0;0.0;0.0
450680;7596211001118;PANTALLA SOLAR FACIAL ZOAH;84;50;115;ZOAH;168.04;168.04;MISCELANEOS;2027-04-25;MIEL, EXTRACTO DE LEVADURA, NIACINAMIDE;0.0;0.0;0.0;0.0
890447;8904306502447;PANTOPRAZOL - PROTON 40 MG X 100 TAB;9;0;0;PRISM;300.62;300.62;MEDICAMENTOS;2025-10-25;PANTOPRAZOL ;0.0;0.0;0.0;0.0
25675;7597758000299;PANTOPRAZOL 40 MG X 7 TABLETAS ALESS;0;64;12;ALESS;38.82;38.82;MEDICAMENTOS;;PANTOPRAZOL ;0.0;0.0;0.0;0.0
37028;7591585370280;PANTOPRAZOL 40MGX10COMP/C/LETI;72;90;184;LETI;114.24;114.24;MEDICAMENTOS;2026-06-25;PANTOPRAZOL ;0.0;0.0;0.0;0.0
2415;7750215074299;PARACETAMOL 100MG/ML GOTAS 10ML PORTUGAL;0;0;4;PORTUGAL;67.3;67.3;MEDICAMENTOS;;PARACETAMOL;0.0;0.0;0.0;0.0
3255;7750215575819;PARACETAMOL 120MG/5ML  JARABE 120ML PORTUGAL;108;73;40;PORTUGAL;131.37;131.37;MEDICAMENTOS;2026-11-25;PARACETAMOL;0.0;0.0;0.0;0.0
012788;7592946012788;PASIFLORA JBE NATURAL 120ML ARCOIRIS;0;0;10;ARCO IRIS;140.65;140.65;PATENTADOS NATURALES;;VALERIANA;0.0;0.0;0.0;0.0
3138;7592601303138;PASOLAX POLVO SOLUCION X 100GR MEYER;6;28;0;MEYER;132.46;132.46;MEDICAMENTOS;2026-04-25;POLIETILENGLICOL ;0.0;0.0;0.0;0.0
0988-1;7591616000988;PASTA AL AGUA 100GRS  BIOFARCO;0;201;0;BIOFARCO;154.8;154.8;PATENTADOS NATURALES;;TALCO-CCAOLIN-OXIDO DE ZINC;0.0;0.0;0.0;0.0
754136;7596139000262;PASTEZINC 50GR SOMA;0;2;43;SOMA;97.17;92.31;PATENTADOS NATURALES;;OXIDO DE ZINC ;1.0;5.0;0.0;0.0
801005;7597758001005;PATFLUX 40MG X 14 TAB ALESS;246;853;232;ALESS;86.92;86.92;MEDICAMENTOS;2025-06-25;PANTOPRAZOL ;0.0;0.0;0.0;0.0
697140;7598828001697;PAZOTAB PAZOPANIB 400 MG X 30 TAB GLOBAL CARE;0;2;0;GLOBAL CARE;10584.2;10584.2;ONCOLOGICOS;;PAZOPANIB;0.0;0.0;0.0;0.0
10965;7591196006097;PEDIACORT SOL ORAL X 60ML OFTALMI;925;259;0;OFTALMI;330.62;330.62;MEDICAMENTOS;2027-02-25;PREDNISOLONA FOSFATO;0.0;0.0;0.0;0.0
210622;7361819980109;PEDIASOL 30 SABOR A MANZANA 500ML ZUPHARMA;0;0;1;QUIBI;99.0;99.0;MEDICAMENTOS;2025-03-25;SOLUCIÓN ELECTROLÍTICA;0.0;0.0;0.0;0.0
