product_id;name;price_usd;stock;barcode;due_date
18815;NIVEA SUN PSP&P FPS50+200;587.91;52;4005900259974;2026-12
16590;NIVEAL GEL LIM.FA.PUR 150;311.53;8;4005808189687;2026-07
18072;NIZOX 500MG. X6TA;260.86;587;8902382730013;2025-10
GQ069;NOGINOX 1% CR.VAG. 40GR.;140.89;71;7592454363754;2027-03
11526;NONAFOL 10MG. GOTAS 15ML.;170.7;426;7592601303114;2026-05
14349;NONAFOL 10MG. X10TA;15.38;199;7592601303954;2026-06
14353;NONAFOL 5MG. X20TA;23.06;582;7592601303930;2026-02
ED165;NOPUCID CH. 100 CC.;130.0;265;7592803000811;2026-04
ED175;NOPUCID LOC. 100 CC.;130.0;373;7592803000835;2026-02
16451;NORAH'S JAB.GLIC+VIT 90GR;60.93;521;7598504265597;2027-03
16450;NORAH'S JAB.GLICERINA 90G;55.9;896;7598404231814;2026-11
FA449;NORMIX 200MG. X12TA;510.24;812;8020030053311;2027-01
16860;NORTRICOL 200MG. X10CA;374.87;157;7707355054063;2025-09
16861;NORTRICOL 200MG. X20CA;688.99;78;7707355054070;2025-09
18674;NOSOTRAS BUE.NOC X24;148.17;27;7702027402876;2027-04
16763;NOSOTRAS EXT.PROTE X8;47.96;162;7702027042935;2027-03
18192;NOSOTRAS J.INT. SENSI200;128.7;97;7702026177546;2026-05
16764;NOSOTRAS NAT.BUE.NOC X10;66.48;74;7702027040252;2027-05
16761;NOSOTRAS NAT.INVI X8;37.99;183;7702027416880;2027-03
16773;NOSOTRAS NAT.PLUS X8;37.04;256;7702027419126;2027-01
18190;NOSOTRAS PAÑ.INT.HERBAL16;62.21;21; 7702027043512; 2026-0
18189;NOSOTRAS PAÑ.INT.SENSI 16;62.21;12; 7702026177669; 2026-0
16767;NOSOTRAS PD LARGOS X15;34.19;81;7702027440922;2027-05
17569;NOSOTRAS PD LARGOS X50;108.27;56;7702027440946;2027-03
17570;NOSOTRAS PD LARGOS X80;161.94;54;7702027044090;2027-01
17567;NOSOTRAS PD M.ESTILO X150;283.03;37;7702027444654;2025-11
16765;NOSOTRAS PD MULTI X15;33.72;142;7702027444685;2027-04
16766;NOSOTRAS PD NORMAL X15;28.49;115;7702027434020;2027-04
17568;NOSOTRAS PD NORMAL X150;236.02;6;7702027044199;2026-05
19516;NOSOTRAS PROT.LACT. X12;47.01;33;7702027440175;2027-05
16768;NOSOTRAS T.REG. CA X8;174.76;114;7702027435508;2027-05
16771;NOSOTRAS T.REG. SA X10;95.93;97;7702027435300;2027-04
16770;NOSOTRAS T.SUP.PL. CA X8;210.38;70;7702026147198;2027-03
16769;NOSOTRAS T.SUPER CA X8;189.01;91;7702027435607;2027-04
16772;NOSOTRAS T.SUPER SA X10;113.02;142;7702027435409;2027-03
19517;NOSOTRAS TOA.MATER X10;92.13;81;7702027042010;2027-03
16762;NOSOTRAS ULT.INVI X8;40.84;262;7702027042942;2027-04
FA239;NOTOLAC 30MG. X4TA.SUBL.;129.68;4010;7591821210134;2026-04
VA296;NOVACODIN 50MG. JBE.120ML;148.49;179;7592349723229;2025-10
ED560;NOVARONA 200MG. X10CO;181.54;452;7592803000859;2027-05
15902;NOVEX AC. MEUS 300ML.;148.16;8;7896013558460;2027-01
15903;NOVEX CH. MEUS 300ML.;182.09;8;7896013544913;2027-01
16013;NOVEX CR.PEI COLAGENO300;148.16;14;7896013568575;2027-03
15904;NOVEX CR.PEI MEUS 300ML.;182.09;4;7896013558477;2027-03
15905;NOVEX CR.PEI RICINO 300ML;148.16;9;7896013569800;2026-11
15907;NOVEX CR.PEI SANTO 500ML;266.92;2;7896013558088;2026-12
17196;NOVEX CR.TRATA CICATR.400;151.0;2;7896013500896;2025-07
18294;NOVEX CR.TRATA COLAGEN80;151.0;22;7896013501411;2026-09
16022;NOVEX CR.TRATA DIVI LI400;182.09;9;7896013567301;2026-03
18299;NOVEX CR.TRATA GOLD210;113.1;6;876120001612;2027-03
18291;NOVEX CR.TRATA GOLD400;182.09;5;7896013538059;2027-01
18297;NOVEX CR.TRATA HARMONI500;309.89;10;7896013503064;2026-12
18295;NOVEX CR.TRATA HARMONI80;151.0;9;7896013504382;2026-03
16037;NOVEX CR.TRATA QUERA 80GR;151.0;25;7896013551447;2026-10
16041;NOVEX CR.TRATA RICINO210;113.1;1;7896013572664;2026-12
16038;NOVEX CR.TRATA SANTO210;113.1;9;7896013571407;2027-01
15927;NOVEX CR.TRATA SANTO400;182.09;5;7896013558064;2026-12
18292;NOVEX CR.TRATA SANTO80;151.0;2;7896013502135;2026-09
18293;NOVEX CR.TRATA SONHO80;151.0;27;7896013501930;2026-03
IB020;NOVEX PRE-TRAT ARGAN 300;165.7;6;7896013553175;2030-01
IB021;NOVEX PRE-TRAT BAMBU 300;165.7;15;7896013562245;2027-02
IB019;NOVEX PRE-TRAT OLIVA 300;165.7;6;7896013549147;2030-01
IB013;NOVEX TRAT.ARGAN 210GR.;113.1;12;7896013572688;2027-02
IB016;NOVEX TRAT.BAMBU 400GR.;165.7;13;7896013549550;2026-12
IB023;NOVEX TRAT.OLIVA 210GR.;113.1;1;7896013553076;2030-01
IB025;NOVEX TRAT.QUERATINA210GR;113.1;1;7896013552758;2030-01
15515;NOXPIRIN 125-0,5 SOL.120;159.42;112;7592601000068;2026-03
15516;NOXPIRIN 325-1,25 SOL.120;377.62;118;7592601000051;2025-06
18473;NOXPIRIN DIA 15GR.X12S;427.6;307;7707355056845;2025-10
18458;NOXPIRIN DIA 15GR.X24S;855.18;181;7707355053424;2025-08
18150;NOXPIRIN DIA 15GR.X6S;213.79;65;7707355053431;2025-04
11025;NOXPIRIN GOTAS PED.15ML.;112.05;136;7592601302100;2025-05
12012;NOXPIRIN GRIP X12TA;155.56;1149;7592601303220;2026-04
18151;NOXPIRIN NOC 10GR.X6S;255.1;486;7707355054339;2025-07
CR480;NUBES PD CLAS S/F X20;31.82;25;7591248330309;2026-03
15256;NUTRACORT 1% LOC. 120ML.;728.48;13;3499320001359;2025-01
19628;NUTRADOSE ORAL 10ML.X12A;1767.14;66;370302000146;2025-07
18650;NUTRAMIG PRE.LGG0-12M 357;1092.0;139;7506205804847;2025-09
HI260;NUTRAMIN SOL. 8,5% 500 CC.;1008.53;26;7592637001220;2027-07
11665;NUTRICELL COMPR. X60;546.0;46;016463936886;2026-05
13535;NUTRIFARM HAIR&NAILS 30CA;158.66;58;7597189000028;2027-02
19618;NUTRIVIDA PRENATAL X60CA;357.15;69;787790469858;2026-03
17261;NUVICORT-A 10MG.1VIAL 5ML;503.09;36;7269144920312;2025-12
19299;NUVIMOX 875MG/125MG.X10TA;243.05;63;7581441131155;2026-06
VP003;NYTAXIN 500MG. X6CA.BL.;337.15;181;7592432018010;2025-09
13595;OBBIAT 2MG-0,03MG. X21CO;451.91;141;7401078900118;2025-10
16735;OBCARDIS 80MG. X30TA;127.5;40;8906046792416;2025-03
17014;OBTURADOR CATETER PM X100;572.72;38;7597467000115;2027-09
18247;OCAM PROTECT 15/20 X10TA;184.88;131;7703763250820;2025-02
17997;OCAM PROTECT 7,5/20 X10TA;129.73;214;7703763161782;2025-12
LO134;OCUPRED 1% SUSP.OFT. 5ML.;348.19;1297;7591196002242;2026-05
12059;OFAFLAN 12,5MG. X6 SUPOS.;132.92;171;7591062016458;2025-11
OF006;OFAFLAN 50MG. X10CO;27.64;942;7594002082131;2026-02
EL017;OFAFLAN GOTAS PED. 30ML.;60.36;413;7591062900894;2027-06
EL027;OFAFLAN SUSP.PED. 120ML.;201.64;207;7591062016472;2026-03
19243;OFTERRA UNG.OFT. 7GR.;275.91;480;7591196002211;2027-02
15916;OLANZAPINA CLEO5MG.X30TA;172.47;539;7598677000407;2027-02
15349;OLANZAPINA LAT10MG. X14TA;184.28;219;720524031211;2025-10
LM210;OLMAX CH. A.CASPA 140CC.;237.9;36;7592025101211;2027-11
19474;OLMECAR 20MG. X10CO;106.7;90;7591585218797;2026-02
11536;OLMECAR 20MG. X30CO;271.61;137;7591585318794;2026-04
12559;OLMECAR 40MG X30CO;443.9;4;7591585318800;2026-04
14783;OLMECAR 40MG. X10CO;163.24;60;7591585218803;2026-02
MK205;OLMESARTAN +MK20 X30TA;195.33;880;7591519051841;2026-03
MK206;OLMESARTAN +MK40 X30TA;385.41;410;7591519051858;2026-03
11621;OLMESARTAN AL20MG. X30TA;142.84;224;7597758000312;2025-12
11622;OLMESARTAN AL40MG. X30TA;293.07;543;7597758000329;2026-08
18080;OLMESARTAN BM20MG. X30TA;75.71;462;7598127001640;2025-06
15425;OLMESARTAN BUKA20 X30TA;100.62;150;675696260184;2026-11
17180;OLMESARTAN GN20MG. X14CO;115.13;201;7591585378798;2026-02
GN160;OLMESARTAN GN20MG. X30CO;202.7;216;7591585278791;2026-04
17179;OLMESARTAN GN40MG. X14CO;199.52;56;7591585378804;2026-04
19572;OLMESARTAN H.GN20/12,5 30;292.51;115;7591585179098;2026-04
11566;OLMESARTAN LS20MG. X10CO;85.51;656;7592454891219;2026-06
13914;OLMESARTAN LS20MG. X30TA;199.59;282;7592454003285;2026-06
11568;OLMESARTAN LS40MG. X10CO;140.92;640;7592454891226;2026-06
17722;OLMETIQUE 20MG. X30TA;242.15;7;7592454003568;2026-06
17834;OLMETIQUE 40MG. X30TA;508.41;108;7592454003575;2026-06
14124;OMEFAR 20MG. X14CA;31.72;1895;7598484001147;2026-05
11562;OMEGA 3 AI1000MG. X60CA;326.73;867;7592946169635;2026-07
NQ100;OMEGA 3 FISH OIL VAL 30CA;245.7;668;669238000499;2028-04
NW360;OMEGA 3 NOW 1000MG.X100CA;483.96;319;733739100092;2027-05
12923;OMEGA 3 NS1000MG.X60CABL;522.47;413;646824222060;2027-04
19431;OMEGA 3 PLUS PV1250 X60CB;453.05;111;7598953000138;2026-07
19433;OMEGA 3 PV1000MG. X60CB;399.75;41;7598953000114;2026-02
16190;OMEGA 3+ ET1000MG. X100CA;377.14;175;787790466659;2026-09
12931;OMEGA 369 1000MG X100CABL;570.87;189;646824234100;2029-05
11563;OMEGA 369 AI1000MG. X60CA;363.03;210;7592946169659;2026-07
EM410;OMEGA 369 NS X60CABL;419.22;242;646824234063;2029-05
12922;OMEGA3 ACEI.PE 1000X100CA;694.28;383;646824222107;2027-04
13116;OMEPRAZOL +MK 20MG X14CA;94.29;654;7591519000153;2026-04
MK054;OMEPRAZOL +MK 20MG. X28CA;156.56;1395;7591519001907;2026-04
19266;OMEPRAZOL ADN40MG. X1VIAL;40.22;617;8904159412191;2025-12
19392;OMEPRAZOL AM20MG. X10CA;28.67;881;8904179733887;2027-01
15086;OMEPRAZOL BM20MG. X30CA;71.89;1487;7598127001176;2025-12
12521;OMEPRAZOL BM40MG. X50A;1996.8;23;7598127000520;2026-11
13660;OMEPRAZOL BUKA20 X14CA;26.91;581;675696260078;2025-06
12015;OMEPRAZOL DAC20MG. X20CA;73.79;702;7598578000179;2027-01
16425;OMEPRAZOL DIS40MG.X10VIAL;479.96;25;7598252000075;2025-07
GQ235;OMEPRAZOL ELTER 20MG.X8CA;74.14;870;7592454163682;2026-04
14880;OMEPRAZOL FM20MG.X10CA;34.23;356;8906082150706;2026-06
GB045;OMEPRAZOL GC20MG. X30CA;114.66;896;7592349722758;2026-05
12755;OMEPRAZOL GC20MG. X7CA;43.0;363;7592349723717;2026-05
11164;OMEPRAZOL GN40MG. X10CA;124.5;785;7591585173881;2026-07
LO474;OMEPRAZOL LO 20MG. X7CA;55.6;656;7591196003386;2026-02
15517;OMEPRAZOL LO20MG. X30CA;153.61;720;7591196006233;2025-09
19626;OMEPRAZOL LO40MG. X30CA;227.5;310;7591196006585;2027-02
18876;OMEPRAZOL LO40MG. X7CA;88.92;547;7591196003379;2027-01
GQ764;OMEPRAZOL LS20MG. X30CA;138.6;2964;7592454001571;2026-05
15273;OMEPRAZOL LS40MG. X30CA;335.49;746;7703763889099;2026-05
14605;OMEPRAZOL PORTU20 X100CA;329.08;79;7750215004487;2027-01
14413;OMEPRAZOL SP20MG. X28CA;168.02;375;7590027000174;2026-05
NZ011;ONCOPLUS POLVO MANTE.400GR.;818.99;11;7591285000814;2027-06
19265;ONDANSETRON ADN8MG. X10TA;81.34;128;8904159415178;2025-03
GP300;ONDANSETRON KL 4MG. X10CO;205.4;169;7594000490471;2027-04
GP310;ONDANSETRON KL 8MG. X10CO;286.0;255;7594000490488;2027-02
15523;ONDANSETRON KL4 SOL.50ML;244.4;31;7591619150000;2026-06
HI013;ONDATRIN 8MG.4ML. X1AMP.;220.9;40;7592637005679;2026-04
19609;ONDAZIN 8MG/4ML. X10A;403.52;395;7598127002081;2027-02
LO524;OPAT SOL.OFT. 0,1% 5CC.;223.21;1133;7591196003942;2026-02
ZP002;ORALZINC MNDARINA.PVO.1S;161.1;382;7591651722302;2026-05
KL869;ORLIDIET 120MG. X30CA;780.0;95;7591619000244;2027-06
KL063;ORLIDIET 60MG. X30CA;468.0;30;7591619519050;2028-02
16924;ORLISTAT VP120 X30CABL.;571.16;107;7703153020330;2026-02
18139;OROFENO 150MG. X10CO;326.4;242;7591585114563;2025-10
PA474;OROZIM 192MG. X20CO;260.0;172;7591243839753;2026-02
16917;OSTEOCAL 600MG. X30TA;246.12;58;7707355057255;2026-12
18284;OSTEOFLEX X60CA;300.81;365;7592946001546;2027-04
VC580;OTAN GOTAS 5ML.;299.0;2613;7592782000567;2026-06
19331;OTORIN AUDI SPRAY 30ML.;373.1;65;7598928000071;2027-02
18997;OVERSKIN 2EN1 CH.GEL280GR;119.2;144;7591309002312;2026-11
PB089;OVERSKIN 40% CR. 50GR.;122.05;338;7591309000622;2027-07
16055;OVUMIX 300MG. X6OV.VAG.;279.09;520;7796285051501;2026-11
15677;OXACILINA KMP 1GR. X1VIAL;32.42;433;6921875011349;2026-04
16840;OXCARBAZEPINA CLEO300 X30;306.75;21;7598677000087;2026-12
JV100;OXIDREN 150MG. X1CO;333.93;268;7591585112552;2027-10
VO200;OXIMETAZOLINA GENCER AD.15;127.09;97;7591020007528;2029-03
VO190;OXIMETAZOLINA GENCER PED.15;117.35;33;7591020007511;2025-03
18830;OXINENT 5MG. X30TA;513.5;79;7592782001090;2025-07
13089;OXITETRA-POLIMI ZU OFT.6G;305.49;193;7420001113074;2027-05
VM149;OXOLAMINA GENCER AD.120CC.;132.39;166;7591020001519;2027-04
18400;OZYNACK GEL AI S.COLOR30;390.21;36;7707271451953;2025-03
MN382;PALMOLIVE AVENA AZU110 X3;119.2;18;7509546677040;2026-05
19510;PALMOLIVE GRANADA110 X3;119.2;39;7509546677057;2026-04
17345;PALMOLIVE JAB.NEUT.BAL100;46.54;381;7509546075013;2026-04
18107;PALMOLIVE JL NEUTRO B.390;161.94;44;7509546059563;2025-10
17374;PALMOLIVE O. CH.VI.KER400;179.98;38;7501035919129;2025-09
19508;PALMOLIVE OLI-ALOE110;43.22;6;7509546676982;2026-06
GF148;PAMOATO PIR.GF250 SUSP15;109.36;86;7702605102136;2026-04
14591;PAÑAL BEBE MIBB G X10;58.45;85; 7591251012063; 2027-0
14593;PAÑAL BEBE MIBB G X20;112.53;33; 7591251012070; 2027-0
14590;PAÑAL BEBE MIBB M X10;55.9;70; 7591251011066; 2027-0
15051;PAÑAL BEBE MIBB M X20;106.16;33; 7591251011073; 2027-0
14592;PAÑAL BEBE MIBB XG X10;61.77;85; 7591251013060; 2027-0
15052;PAÑAL BEBE MIBB XG X20;118.75;44; 7591251013077; 2027-0
11524;PAÑAL BEBE MIMLOT G X20;173.33;156; 1180201379286; 2027-0
11523;PAÑAL BEBE MIMLOT M X22;173.33;109; 1180201379279; 2027-0
11522;PAÑAL BEBE MIMLOT P X24;173.33;56; 1180201379262; 2026-0
11525;PAÑAL BEBE MIMLOT XG X18;173.33;63; 1180201379293; 2027-0
14362;PAÑAL BEBE MIMLOT XXG X18;173.33;28; 1180201379255; 2026-0
18628;PAÑAL HUGGI A.SEC RN X25;232.7;59; 7702425267282; 2026-0
18629;PAÑAL HUGGI A.SEC XG X25;419.33;48; 7702425933934; 2025-1
18630;PAÑAL HUGGI A.SEC XXG X25;454.94;51; 7702425292727; 2025-1
18622;PAÑAL HUGGI N.CARE P X30;367.09;9; 7702425802155; 2025-1
18631;PAÑAL HUGGI N.CARE RN X20;292.06;28; 7702425802148; 2026-0
10723;PAÑAL NUBECITA M X12;67.77;37; 6923509373236; 2026-1
10382;PAÑO ABSORBENTE IZYCLE X2;65.06;44; 7595751000544; 2034-0
10381;PAÑO MULTIUSO IZYCLEAN X3;46.06;24; 7595751000537; 2034-0
12854;PANTALLA SOL. FACIAL 50ML;196.98;85;7596211001118;2027-04
18828;PANTALLA SOLAR FPSZO120ML;282.7;8;7596211000227;2026-11
MK759;PANTOPRAZOL +MK40MORO X7;124.59;673;7591519001631;2026-03
12546;PANTOPRAZOL 40MG X10TA;139.52;195;7703153034719;2026-03
11629;PANTOPRAZOL AL40MG. X7TA;39.12;395;7597758000299;2025-12
13781;PANTOPRAZOL BP40MG. X56CO;569.26;27;5171830;2025-02
GN103;PANTOPRAZOL GN40MG. X10CO;126.23;100;7591585370280;2026-06
14778;PANTOPRAZOL LAT40MG.X14TA;81.9;217;720524031068;2026-04
13596;PANTOPRAZOL LS40MG. X10TA;138.22;607;7703763044269;2026-02
11554;PANTOPRAZOL VP 20MG.X10TA;93.8;41;7703153034726;2026-03
NW640;PAPAYA ENZIMAS NOW X180TM;575.64;5;733739108159;2025-11
16815;PAPAYA FRUIT  PT X30TM;171.36;29;7597189000202;2026-12
14373;PARACETA PORT100 GTAS10ML;71.4;101;7750215074299;2025-07
14374;PARACETA PORT120 JBE120ML;132.39;275;7750215575819;2027-02
14375;PARACETA PORTU500 X100TA;137.59;195;7750215496886;2025-08
13146;PARACETAMOL I.V 1GRX100ML;150.8;407;7598252101079;2025-09
XS028;PARAISO JBE. XS 120CC.;83.2;24;7594001450948;2026-04
13769;PAROXETINA BP20MG. X60CO;502.16;2;5080593;2026-06
16693;PASARELA AC.MATIZ 300ML;157.17;6;7593723001629;2027-05
16703;PASARELA CH.MATIZ 300ML;157.17;11;7593723002640;2027-05
12250;PASARELA DEC.PVO. AZUL30G;60.8;32;7593723001216;2026-05
14756;PASIFLORA AI JBE. 120ML.;141.74;93;7592946012788;2026-05
14641;PASOLAX POLVO PSO 100GR.;133.49;137;7592601303138;2026-04
11203;PASSIFLORA FC JBE. 120ML.;235.25;47;7593090002205;2026-05
11047;PASSIFLORA PLUS FG JBE180;129.92;54;01100181;2027-06
XS014;PASSIFLORA XS JBE.120ML.;83.2;29;7594001450962;2026-02
DT530;PASTA AL AGUA DT 100GR;148.18;194;7591616000988;2027-06
16116;PASTA AL AGUA FSI 150GR.;212.42;95;7592368002626;2025-07
FS250;PASTA AL AGUA FSI30GR. X6;355.52;10;7592368000967;2025-07
XS010;PASTA AL AGUA XS 100GR;130.52;159;7594001451266;2026-06
12984;PASTEZINC 50GR;93.19;111;7596139000262;2026-05
12913;PATALON 0.1%SOL.OFT. 5ML.;106.37;36;7598055000203;2025-11
18169;PATFLUX 40MG. X14TA;80.86;48;7597758001005;2025-06
16560;PATO COPROL.PLAST MHW;135.23;28;606889002304;2034-01
GL219;PAXIL CR 12,5MG. X30TA;1070.06;17;5050278003666;2024-09
GL013;PAXIL CR 25MG. X30TA;1181.09;43;5050278003567;2025-05
11260;PEDIACORT SOL.PED. 60ML.;333.19;2064;7591196006097;2027-03
13505;PEDIALY MAX 60 COCO 500ML;178.49;834;7501033962592;2025-01
13508;PEDIALY MAX 60 MANZ 500ML;178.49;624;7501033962578;2025-03
13506;PEDIALYTE 60 UVA 500ML.;178.49;957;7501033962585;2025-02
19237;PEDIAMIST SOL.SPRAY 75ML.;249.32;69;705928500754;2027-08
17253;PEDIASURE VAINILLA 220ML.;154.77;39;8710428020185;2025-05
13501;PEDIASURE VAINILLA 400GR;915.55;102;7703186976314;2025-09
NZ008;PEDIPLUS POLVO VAIN.400GR.;703.9;4;7591285000920;2027-05
14520;PEDIPLUS PVO CHOCO400GR.;600.3;4;7591285000319;2026-11
14519;PEDIPLUS PVO FRESA400GR.;702.9;7;7591285000326;2026-11
16203;PEDIPLUS PVO PED.MANTE400;725.4;10;7591285000531;2027-05
13504;PEGYT 150MG. X20CA;324.44;167;7591585317025;2027-04
LT043;PEGYT 75MG. X20CA;188.76;1042;7591585317018;2027-06
XL007;PEINE CONTRA PIOJOS PLAST;50.83;60;7595803000034;2030-06
XM002;PEINE P/PIOJO MANGO GOMA;173.22;77;7593090000188;2034-01
XM001;PEINE P/PIOJO MANGO METAL;182.7;62;7593090000171;2034-01
18066;PENAPRIL 3MG.SO.ORAL 60ML;177.1;97;7598176000854;2026-06
11647;PENASTIM 500-500 IV. X1;374.14;2;75971199;2025-06
17798;PENICILINA B. VC1,2 X1VIA;48.41;152;8904187888067;2026-12
15887;PENICILINA FAHD1.2 X50V.;1068.51;20;6921875009889;2026-07
16102;PEPSADEL SUSP.ORAL 120ML.;191.96;70;7410000703956;2026-10
18120;PEPTO-BISMOL SUSP. 118ML.;232.62;1980;020800753067;2025-09
AY191;PERA IRRIGADORA VAG. KX;247.0;75;813333013551;2034-01
KX940;PERA PARA OIDOS KX 90CC.;92.62;128;813333013599;2034-01
EL204;PEREBRON AD. MIEL-LIM 120;104.88;285;7591062011255;2026-05
EL167;PEREBRON JBE.AD.FRANB120;116.89;303;7591062011217;2026-12
EL172;PEREBRON JBE.PED.FRANB120;103.45;105;7591062011200;2026-12
EL209;PEREBRON PED. M.LIMON 120CC;98.42;118;7591062011262;2026-02
17009;PERICRANEAL 19G. PM X100;463.32;5;7597467000191;2026-03
17010;PERICRANEAL 21G. PM X100;463.32;1;7597467000207;2026-11
KX560;PERICRANEAL 21G. X100 KX;395.2;100;10813333013800;2028-04
17011;PERICRANEAL 23G. PM X100;463.32;34;7597467000214;2027-09
KX550;PERICRANEAL 23G. X100 KX;395.2;98;10813333013817;2028-04
17012;PERICRANEAL 25G. PM X100;450.45;1;7597467000221;2026-11
KX189;PERICRANEAL 25G. X100 KX;395.2;89;10813333014906;2028-04
11583;PERIDONT T.BUCAL 240ML.;235.91;992;7591196007193;2026-04
LO449;PERIDONT T.BUCAL 350ML.;299.25;634;7591196004215;2026-04
18768;PERLAV FEMBIOPLUS INTI360;328.22;16;7593090002458;2027-03
15849;PEROXIDO BEN SGG10% GEL30;97.01;101;7596347793611;2026-06
15450;PEROXIDO BEN SGG5% GEL30G;90.61;199;7596347793604;2026-06
MO140;PERTEN 1% CREMA 20GR.;202.1;706;7592601101154;2027-03
12009;PERTEN 1% SOL.ATO. 30ML.;303.14;391;7592601301813;2026-04
14646;PERTEN 1% SOL.TOP. 30ML.;287.62;222;7592601301806;2026-02
12008;PERTEN 1%GEL TOPICO 20GR.;225.39;1091;7592601301820;2025-10
11636;PERTEN 250MG. X20TA;515.89;193;7592601301837;2026-03
14941;PHARMA ALGI F 10X10 X10U;985.05;22;6223004866821;2026-10
14924;PHARMA SWAB COMPRE.X100;121.28;7;6223003730062;2025-01
17935;PHARMA-KT VENDAJE 5CM.X5M;197.28;74;6223004861697;2028-03
19520;PHARMACOLL AG15X15CM. X5;1545.0;66;6223003736323;2026-03
19519;PHARMACOLL CP20X20CM. X5;1654.95;72;6222023800403;2028-03
15613;PHARMASTRIP X16 TIRAS;65.59;39;7594001563921;2029-02
17979;PHENYTOPRA 250MG/5ML. X1A;26.67;203;8906112611863;2026-10
18204;PHILIPS BAT. ALCA X5 23A;158.34;9;6951613980842;2025-11
18205;PHILIPS BAT. ALCA X5 27A;158.34;10;6951613980859;2025-10
18207;PHILIPS BAT.LITIO X5 2016;128.31;11;6951613980774;2027-11
18208;PHILIPS BAT.LITIO X5 2025;128.31;20;6951613980781;2027-11
18206;PHILIPS BAT.LITIO X5 2032;128.31;8;6951613980798;2034-01
12352;PHILIPS BATERIAS 9V 1PK;105.92;24;8712581679828;2030-01
12348;PHILIPS BATERIAS AA 2PK;43.13;37;8712581544195;2028-08
12349;PHILIPS BATERIAS AAA2PK;43.13;102;8712581544225;2028-08
12350;PHILIPS BATERIAS C 2PK;105.92;20;8712581544102;2027-10
12351;PHILIPS BATERIAS D 2PK;143.6;3;609585190726;2030-04
17313;PHOTODERM AQUAFLUIDE 40ML;814.1;20;3701129807385;2026-04
LD440;PHOTODERM AR CR.50+ 30ML;737.41;12;3701129803707;2026-05
17119;PHOTODERM COMP.CLA50+ 10G;1081.54;14;3701129803790;2026-01
18301;PHOTODERM LAIT ULT50+ 200;1083.99;7;3701129803639;2026-05
LD150;PHOTODERM MAX FLU100 40ML;814.1;47;3701129803561;2026-03
17312;PHOTODERM TRES CLAIR 40ML;847.24;6;3701129803554;2025-01
11534;PICOLIN CROMO PT200 X60;195.68;766;7597189215217;2027-04
18587;PIGMENTBIO C-CONC SOL15ML;1179.85;13;3701129800119;2024-12
18588;PIGMENTBIO DIA50+ CR40ML;927.03;12;3701129800072;2025-05
18590;PIGMENTBIO SENSI CR75ML;927.03;3;3701129800096;2026-11
16667;PIGRAL 75MG. X14CO;156.0;98;7591619000558;2026-02
12998;PILA ALCALI MAXEL AAA X4U;201.31;7;025215723841;2034-01
11298;PILA ALCALI MAXELL AAA X2;113.11;9;025215961724;2034-01
AQ190;PIÑA GRAP/CASC.SAG.AI X90;356.02;31; 7592946000082; 2026-0
MK057;PINAVERIUM BRO+MK100 X20;272.79;144;7591519008630;2027-02
MK163;PINAVERIUM BROM.+MK 50 X20;191.18;104;7591519008623;2027-04
KN470;PINAVIX 100MG. X30CO;487.5;30;7591619520797;2026-04
CO125;PINVEX SOL.TOP.BUCAL 10ML;147.62;853;7591818111055;2028-09
12938;PIPERAZINA BQ500MG.120ML.;81.9;149;7594000850084;2026-04
14125;PIPERZAN JARABE 120ML.;81.9;255;7598484000515;2027-03
OJ030;PIRA-GINKGO BILOBA HP X60;251.42;5;7592710000799;2027-04
KL092;PIRIMED CH. A.CASPA 120 CC.;546.0;38;7703332003550;2026-10
13859;PIROXICAM GF20MG. X10TA;73.87;233;7702605102327;2026-10
13152;PLANIFERT 2-0.03MGX21 CO;475.7;91;7401078900033;2025-07
SR870;PLAQUINOL 200MG. X20TA;633.98;138;7706263003835;2025-12
19308;PLAX EB ODOR CONTROL250;96.88;52;7509546679525;2025-12
19309;PLAX EB ODOR CONTROL500;165.26;43;7509546679532;2025-10
AP440;PLEXAMIN JBE. 120ML.;206.57;539;7592601200413;2025-04
KL084;PLIDAN COMP.10-125  X10CO;338.0;1332;7730969306976;2026-08
KL789;PLIDAN COMP.AMP. 1DOSIS;234.0;439;7591619518367;2027-06
KL061;PLIDAN SOL.GOTAS 20ML.;234.0;383;7591619517940;2026-08
KL699;POENBIOTIC SUSP.OFT. 5CC.;273.0;26;7795368055153;2025-11
KL374;POENKERAT 0,5%SOL.OFT.5ML;221.06;89;7795368001761;2026-05
KL219;POENTOBRAL PLUS S.OFT. 5CC.;179.07;42;7795368001792;2025-08
KL214;POENTOBRAL S.OFT. 5CC.;119.6;63;7795368001785;2025-10
LN195;POLANTAC X20TA;293.33;49;7592348227001;2025-09
PD104;POLI-OTICO GOTAS 5 CC.;157.95;2159;7591955002278;2028-04
HI740;POLIAMIN 10% SI IV 500ML.;1110.3;67;7592637001367;2029-01
13414;POLVO RINTI 100 GR;78.05;2;7591635000600;2025-08
16300;POLVOS DE TALCO M BF200GR;147.19;87;7591616001916;2027-06
16299;POLVOS DE TALCO ME BF90GR;81.51;175;7591616002036;2027-05
XS009;POMADA ARNICA XS 30ML;97.76;14;7594001451341;2026-04
XS026;POMADA AZUFRE XS 5% 60GR;156.0;21;7594001451419;2026-08
16147;POMADA CEROX A.PAÑAL.60GR;106.12;33; 112222002257; 2027-0
