barcode;name;laboratory
7592162005786;SONDA DE SUCCION # 5 FR X 1 UNIDAD PRONTOMEDICA;
652931966711;SONDA DE SUCCION # 8 FR X 1 UND IM-SUMEDICAL;
7592162005793;SONDA DE SUCCION # 8 FR X 1 UND PRONTOMEDICA;
652931966735;SONDA DE SUCCION #16 FR X 1 UND IM-SUMEDICAL;
652931966742;SONDA DE SUCCION #18 FR X 1 UND IM-SUMEDICAL;
757817291106;SONDA DE SUCCION 10 FR X 1 UNIDAD DYNAMICS;
757817291137;SONDA DE SUCCION 12 FR X 1 UNIDAD DYNAMICS;
7592162005045;SONDA FOLEY 100 % SILICON 2 VIAS 12 FR X 1 UND PRONTOMEDICA;
7592162005106;SONDA FOLEY 100 % SILICON 2 VIAS 24 FR X 1 UND PRONTOMEDICA;
7592285016942;SONDA FOLEY 100 % SILICON 2 VIAS 6 FR PED X 1 UNIDAD GAESCA;
7592285011084;SONDA FOLEY 100 % SILICON 2 VIAS 8 FR PED X 1 UNIDAD GAESCA;
7597830006836;SONDA FOLEY 100 % SILICON 2 VIAS CON VALVULA PLASTICO 14 FR X 1 UND REF GM 181214 GROSSMED;
7597830006843;SONDA FOLEY 100 % SILICON 2 VIAS CON VALVULA PLASTICO 16 FR X 1 UND REF GM 181216 GROSSMED;
7597830006850;SONDA FOLEY 100 % SILICON 2 VIAS CON VALVULA PLASTICO 18 FR X 1 UND REF GM 181218 GROSSMED;
7597830006867;SONDA FOLEY 100 % SILICON 2 VIAS CON VALVULA PLASTICO 20 FR X 1 UND REF GM181220 GROSSMED;
7592162004956;SONDA FOLEY 100 % SILICON 2 VIAS PED # 10 FR X 1 UNIDAD PRONTOMEDICA;
7592162005267;SONDA FOLEY 100 % SILICON 3 VIAS # 16 FR X 1 UND PRONTOMEDICA;
015100;SONDA FOLEY 100 % SILICON 3 VIAS # 20 FR X 1 UND SUGAMA - JORVAN;
015101;SONDA FOLEY 100 % SILICON 3 VIAS # 24 FR X 1 UND SUGAMA - JORVAN;
3170472440214;SONDA FOLEY 2 VIAS 100 % SILICON 14 FR X 1 UND MEDAID;
011248;SONDA FOLEY 2 VIAS LATEX 12 FR X 1 UNIDAD JHC MEDICA;
7598778000375;SONDA FOLEY 3 VIAS 100 % SILICON # 24 FR X 1 UND BIALY;
7597478002337;SONDA FOLEY 3 VIAS 100 % SILICON 20 FR X 1 UNIDAD  GDG;
7597478002344;SONDA FOLEY 3 VIAS 100 % SILICON 22 FR  X 1 UNIDAD GDG;
7597478002351;SONDA FOLEY 3 VIAS 100 % SILICON 24 FR  X 1 UNIDAD GDG;
0652931972965;SONDA FOLEY 3 VIAS 100% SILICON  24 FR X 1 UNIDAD  MC MEDICAL;
7592162003393;SONDA FOLEY DE LATEX 2 VIAS 14 FR X 1 UND PRONTOMEDICA;
7597478001408;SONDA FOLEY DE LATEX 2 VIAS 20 FR  X 1 UNIDAD GDG;
7592162003423;SONDA FOLEY DE LATEX 2 VIAS 20 FR X 1 UND PRONTOMEDICA;
7597478002313;SONDA FOLEY DE LATEX 3 VIAS 20 FR X 1 UNIDAD  GDG;
7597830005150;SONDA FOLEY LATEX 2 VIAS 14 FR  X 1 UND REF GM181114  GROSSMED;
646680700665;SONDA FOLEY LATEX 2 VIAS 14 FR  X 1 UNIDAD VIPSALUD;
7597830005167;SONDA FOLEY LATEX 2 VIAS 16 FR X 1 UND REF GM181116 GROSSMED;
7597830005174;SONDA FOLEY LATEX 2 VIAS 18 FR X 1 UND REF GM181118 GROSSMED;
7597830005181;SONDA FOLEY LATEX 2 VIAS 20 FR  X 1 UND REF GM181120 GROSSMED;
646680700672;SONDA FOLEY LATEX 2 VIAS 20 FR  X 1 UNIDAD VIPSALUD;
7592285002624;SONDA FOLEY LATEX 3 VIAS 26 FR X 1 UND GAESCA;
7592162003522;SONDA LEVIN # 10 REF SOLE10 X 1 UND PRONTOMEDICA;
7592162003539;SONDA LEVIN # 12 REF SOLE12 X 1 UNIDAD PRONTOMEDICA;
7592162003546;SONDA LEVIN # 14 X 1 UND REF SOLE14 PRONTOMEDICA;
7592162003553;SONDA LEVIN # 16 X 1 UND REF SOLE16  PRONTOMEDICA;
7592162003560;SONDA LEVIN # 18 X 1 UND REF SOLE18  PRONTOMEDICA;
009859;SONDA LEVIN 08 FR  X 1 UNIDAD KNOXVILLE;
009860;SONDA LEVIN 10 FR   X 1 UNIDAD KNOXVILLE;
009861;SONDA LEVIN 12 FR  X 1 UNIDAD KNOXVILLE;
009862;SONDA LEVIN 18 FR  X 1 UNIDAD KNOXVILLE;
011834;SONDA NASOGASTRICA DOBBHOFF # 12 X 1 UNIDAD PRONTOMEDICA;
011835;SONDA NASOGASTRICA DOBBHOFF # 14 X 1 UNIDAD PRONTOMEDICA;
015132;SONDA NASOGASTRICA DOBBHOFF # 16 X 1 UNIDAD PRONTOMEDICA;
7592162005724;SONDA NELATON # 10 FR X 1 UNIDAD NC10 PRONTOMEDICA;
7592162005748;SONDA NELATON # 14 FR REF NC14 X 1 UND PRONTOMEDICA;
7592162005717;SONDA NELATON # 8 FR X 1 UNIDAD REF NC08 PRONTOMEDICA;
757817291014;SONDA NELATON 14 FR X 1 UNIDAD DYNAMICS;
757817291038;SONDA NELATON 16 FR X 1 UNIDAD DYNAMICS;
733739082350;SOOTHING BABY OIL CALMING LAVENDER 118ML NOW;
733739082305;SOOTHING BABY OIL FRAGRANCE FREE 118ML NOW;
733739032881;SOY ISOFLAVONES 60 MG X 120 TABLETAS NOW;
7590041015291;SPA LINE GEL DE BA¥O EXFOLIANTE HIDRATANTE PARA EL CUERPO BLUEBERRY ORANGE 250 ML;
7590041012849;SPA LINE GEL DE BA¥O EXFOLIANTE PARA EL CUERPO MORA YOGURT 250 ML;
8437022765051;SPRAY BLUE CAP USO TOPICO X 50 ML;
015425;SPRAY CAVILON PELICULA PROTECTORA 28 ML X 1 UND REF 3346 3M;
077043003473;ST IVES EXFOLIANTE AGUACATE Y MIEL 170 GR;
077043003466;ST IVES EXFOLIANTE COCO Y CAFE 170 GR;
077043103609;ST IVES EXFOLIANTE FACIAL ALBARICOQUE 170 GR;
077043358023;ST IVES EXFOLIANTE TE VERDE Y BAMBOO 170 GR;
077043608050;ST IVES LOCION CORPORAL AVENA Y KARITE  621 ML;
077043608029;ST IVES LOCION CORPORAL COLAGENO Y ELASTINA 621 ML;
077043608036;ST IVES LOCION CORPORAL HIDRATANTE VITAMINA E Y AGUACATE 621 ML;
7899095260634;STOMALIV X 50 SOBRES SIN SABOR GEOLAB;
7640137417116;STRIANIX-P CREMA 100GR;
7640137417109;STRIANIX-W CREMA 100GR;
7792129003538;SUCARYL SUCRALOSA POLVO 80G SOBRES X 100 UND;
00810965021336;SUCCIONADOR DESCARTABLE 1/4 18 FR PORTO-VAC 400 ML X 1 UND SEBIS;
00810965021343;SUCCIONADOR DESCARTABLE 1/8 12 FR PORTO-VAC 400 ML X 1 UND SEBIS;
7894164009633;SUERO REIDRAT TUTTI FRUTTI  500 ML SALUDX;
8906130231869;SULFADIAZINA DE PLATA CREMA 1 % TARRO 500 GR BRIXMEDIC;
8906159251633;SULFAMETOXAZOL+TRIMETOPRIMA SUSPENSION X 60 ML ZUZU;
8906036365859;SULFASALAZINA 500MG X 30 TABLETAS ZUZU;
7800061425407;SULFATO DE MAGNESIO 25 % 5 ML SOLUCION INYECTABLE I.V / I.M X1 AMPOLLA BIOSANO;
7598008000380;SULFATO FERROSO 300 MG X 10 TABLETAS LAND;
736372722393;SULTAMICILINA 250 MG / 5 ML SUSPENSION ORAL 100 ML H&M;
7598008002353;SULTAMICILINA 250MG/5ML SUSPESION ORAL 30 ML LAND;
7597830002692;SUTURA ARICRYL 0 / 318 ACIDO POLIGLICOLICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND ARIZI;
7597830002661;SUTURA ARICRYL 0 340 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND (ARIZI);
7597830002654;SUTURA ARICRYL 1 341 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND (ARIZI);
7597830002647;SUTURA ARICRYL 2/0 339 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND (ARIZI);
7597830006089;SUTURA ARICRYL 3/0 123 ACIDO POLIGLICOLICO 70 CM AGUJA 3/8 AGUJA CORTANTE 19 MM X 12 UNIDADES ARIZI;
7597830002685;SUTURA ARICRYL 3/0 316 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND (ARIZI);
7597830003941;SUTURA ARICRYL 3/0 9923 ACIDO POLIGLICOLICO RAPIDO - 70 CM AGUJA DE 3/8 CORTE INVERSO 19 MM X 12 UND (ARIZI);
7597830006041;SUTURA ARICRYL 4/0 304 ACIDO POLIGLICOLICO 70 CM AGUJA 1/2 CIRCULO PUNTA CONICA 17 MM X 12 UNIDADES  ARIZI;
7597830003927;SUTURA ARICRYL 4/0 9922 ACIDO POLIGLICOLICO RAPIDO - 70 CM AGUJA DE 3/8 CORTE INVERSO 19 MM X 12 UND (ARIZI);
7597830006102;SUTURA ARICRYL 5/0 121 ACIDO POLIGLICOLICO - 70 CM AGUJA 3/8 CORTANTE 19 MM X 12 UNIDADES ARIZI;
7597830002708;SUTURA ARISILK 0 86 SIN AGUJA SILK 75 CM X 12 UNIDADES ARIZI;
7597830005945;SUTURA ARISILK 1 / 835 SILK AGUJA SH 1/2 PUNTA CONICA 26 MM X 12 UND ARIZI;
7597830003729;SUTURA ARISILK 1 / 87 SILK 75 CM X 12 UND ARIZI;
7597830003743;SUTURA ARISILK 2/0 / 85 SIN AGUJA 75 CM X 12 UND ARIZI;
7597830002722;SUTURA ARISILK 2/0 833 SILK - 75 CM AGUJA 1/2 CIRCULO PUNTA CONICA X 12 UND ARIZI;
7597830002715;SUTURA ARISILK 3/0 832 SILK - 75 CM AGUJA 1/2 CIRCULO PUNTO CONICA X 12 UND ARIZI;
7597830003804;SUTURA ARISILK 4/0 267 SILK 45 CM  AGUJA 1/2 CIRCULO PUNTA CONICA 13 MM X 12 UNIDADES ARIZI;
7597830002531;SUTURA CATGUT CRO 0 812 CROMICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 37 MM X 12 UND ARIZI;
7597830002555;SUTURA CATGUT CRO 1 / 925 CROMICO 90 CM 1/2 PUNTA CONICA 36 MM X 12 UND ARIZI;
7597830005860;SUTURA CATGUT CRO 1 125 CROMICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND ARIZI;
7597830002517;SUTURA CATGUT CRO 1 813 CROMICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 37 MM X 12 UNIDADES ARIZI;
7597830002524;SUTURA CATGUT CRO 1 915 CROMICO - 90 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 40 MM X 12 UND (ARIZI);
7597830006126;SUTURA CATGUT CRO 2 814 CROMICO 70 CM AGUJA 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UNIDADES ARIZI;
7597830002562;SUTURA CATGUT CRO 2/0 811 CROMICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND (ARIZI);
7597830003682;SUTURA CATGUT CRO 4-0 /121 CROMICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND ARIZI;
6972559545148;SUTURA CATGUT CROMICO 0 / 124T 1/2 26 MM 70 CM X 12 UND BRIX MEDIC;
7597467001723;SUTURA CATGUT CROMICO 0 / 47G 1/2 HEPATICA PUNTA ROMA 70 CM X 12 UND BLESS;
6972559545193;SUTURA CATGUT CROMICO 0 / 47G HEPATICA PUNTA ROMA 65 MM 1/2 70 CM X 12 UND BRIXMEDIC;
002988;SUTURA CATGUT CROMICO 0 / 812 AGUJA CT-1 CURVA X 12 UND CC220036B0P  DEMETECH;
7597467001129;SUTURA CATGUT CROMICO 0 / 812T AGUJA CT-1 1/2 70CM X 12 UND BLESS;
CROMICO2-0;SUTURA CATGUT CROMICO 2-0 / 811 AGUJA CT-1 CURVA X 12 UND CC1122036B0P DEMETECH;
6972559545124;SUTURA CATGUT CROMICO 2-0 / 811T 1/2 36.4 MM - 70 CM X 12 UND BRIXMEDIC;
6972559545155;SUTURA CATGUT CROMICO 3-0 / 122T 1/2 26 MM - 70 CM X 12 UND BRIXMEDIC;
6972559545131;SUTURA CATGUT CROMICO 3-0 / 810T 1/2 36.4 MM - 70 CM X 12 UND BRIXMEDIC;
6972559545162;SUTURA CATGUT CROMICO 4-0 / 121T 1/2 26 MM - 70 CM X 12 UND BRIXMEDIC;
6972559545179;SUTURA CATGUT CROMICO 4-0 / 203T 1/2 17 MM - 70 CM X 12 UND BRIXMEDIC;
3170476650001;SUTURA CATGUT CROMICOMED 1 / 925 AGUJA CT-1 1/2 75 CM X 12 UND MEDAID;
7597830003880;SUTURA CATGUT SIM 0 844 SIMPLE 70 CM AGUJA 1/2 CIRCULO PUNTA CONICA 37 MM X 12 UNIDADES ARIZI;
7597830003903;SUTURA CATGUT SIM 1 845 SIMPLE 70 CM AGUJA 1/2 CIRCULO PUNTA CONICA 37 MM X 12 UNIDADES ARIZI;
7597830003866;SUTURA CATGUT SIM 2/0 843 SIMPLE - 70 CM CIRCULO PUNTA CONICA 37 MM X 12 UND ARIZI;
7597830005983;SUTURA CATGUT SIM 3/0 842 SIMPLE - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UNIDADES ARIZI;
6972559546695;SUTURA CATGUT SIMPLE 0 / 844 1/2 CIRCULO 70 CM X 12 UND BRIX MEDIC;
6972559546701;SUTURA CATGUT SIMPLE 1 / 845 1/2 CIRCULO 70 CM X 12 UND BRIX MEDIC;
6972559546688;SUTURA CATGUT SIMPLE 2-0 / 843 1/2 CIRCULO 70 CM X 12 UND BRIX MEDIC;
2320;SUTURA CATGUT SIMPLE 2-0 / 843 AGUJA CT-1 CURVA X 12 UND CP232036B0P  DEMETECH;
015315;SUTURA CATGUT SIMPLE 2-0 / 843T AGUJA CURVA 70 CM  X 12 UND BLESS;
6972559546725;SUTURA CATGUT SIMPLE 3-0 / 322 1/2 CIRCULO 70 CM X 12 UND BRIX MEDIC;
6972559546718;SUTURA CATGUT SIMPLE 3-0 / 842 1/2 CIRCULO 70 CM X 12 UND BRIX MEDIC;
3170476660020;SUTURA CATGUTMED SIMPLE 2/0 / 323 AGUJA SH 1/2 70 CM X 12 UND MEDAID;
736372544285;SUTURA CROMICO CATGUT 1 / 915 AGUJA CT-1 75 CM X 12 UND VIPSALUD;
7597830006003;SUTURA GATGUT SIM 3/0 322 SIMPLE - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UNIDADES ARIZI;
7597830003965;SUTURA MONO PDS 1 Z341 POLIDIOXANONE - 70 CM AGUJA DE 1/2 CIRCULO CUERPO REDONDO 37 MM X 12 UND ARIZI;
7597467002638;SUTURA MONO PDS 2-0 / 339 AGUJA DCT-1 1/2  70 CM X 12 UND BLESS;
7597467002645;SUTURA MONO PDS 3-0 / Z316H AGUJA SH 1/2 70 CM X 12 UND BLESS;
7597467002515;SUTURA MONO PDS 6-0 / Z127 HT DOBLE AGUJA 3/8 75 CM X 12 UND BLESS;
1173;SUTURA MONOCRYL 3-0 / 427 AGUJA CURVA CORTANTE INCOLORO X 12 UND MO1173019F4P DEMETECH;
1174;SUTURA MONOCRYL 4-0 / 426 AGUJA CURVA CORTANTE INCOLORO X 12 UND MO1174019F4P DEMETECH;
7597830002753;SUTURA MONOCRYLON 3-0 / 427 POLIGLECAPRONE 70 CM AGUJA 3/8 CORTANTE 19 MM X 12 UND ARIZI;
7597830002746;SUTURA MONOCRYLON 4/0 426 POLIGLECAPRONE 70 CM AGUJA 3/8 CORTANTE 19 MM X 12 UND ARIZI;
7597830002593;SUTURA MONONYLON 3/0 163 NYLON - 75 CM AGUJA DE 3/8 CORTE INVERSO 24 MM X 12 UND (ARIZI);
7597830002609;SUTURA MONONYLON 3/0 627 NYLON - 75 CM AGUJA RECTA DE CORTE INVERSO 60 MM X 12 UND (ARIZI);
7597830002630;SUTURA MONONYLON 5/0 14501 NYLON - 75 CM AGUJA DE 3/8 CORTE INVERSO 19 MM X 12 UND ARIZI;
7597830005884;SUTURA MONONYLON 6/0 160 NYLON - 45 CM AGUJA 3/8 CORTE INVERSO 16 MM  X 12 UNIDADES ARIZI;
7597830003842;SUTURA MONOPROPYL 0 8412 POLYPROPYLENE 75 CM AGUJA 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND ARIZI;
7597830002777;SUTURA MONOPROPYL 0 8424 POLYPROPYLENE 75 CM AGUJA 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND ARIZI;
7597830002760;SUTURA MONOPROPYL 1 8425 POLYPROPYLENE 75 CM AGUJA 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND ARIZI;
7597830005907;SUTURA MONOPROPYL 2/0 8185 POLYPROPYLENE 45 CM AGUJA 3/8 CORTE INVERSO 26 MM X 12 UND ARIZI;
7597830002807;SUTURA MONOPROPYL 3/0 8622 POLYPROPYLENE 75 CM AGUJA RECTA CORTANTE 60 MM X 12 UNIDADES ARIZI;
7597830002784;SUTURA MONOPROPYL 4/0 / 8183 POLYPROPYLENE 75 CM AGUJA CURVA CORTANTE 3/8 X 12 UND ARIZI;
7597830003828;SUTURA MONOPROPYL 5/0 / 9556 POLYPROPYLENE 75 CM AGUJA CURVA SH 1/2 X 12 UND ARIZI;
7597830005921;SUTURA MONOPROPYL 6/0 / 8160 POLYPROPYLENE 45 CM AGUJA CURVA CORTANTE 3/8 X 12 UND ARIZI;
3170476640627;SUTURA NYLON - MED 3/0 / 627H AGUJA RECTA CORTANTE 75 CM X 12 UND MEDAID;
3170476640501;SUTURA NYLON - MED 5/0 / 14501 AGUJA CURVA CORTANTE 3/8 45 CM X 12 UND MEDAID;
7597467002577;SUTURA NYLON 10-0 / 7718G OFT SPATULA 3/8 30 CM X 12 UND BLESS;
002991;SUTURA NYLON 2-0 / 164 AGUJA CURVA CORTANTE 3/8 45 CM X 12 UND NL162026F4P DEMETECH;
6972559544899;SUTURA NYLON 3-0 / 627H AGUJA RECTA CORTANTE 60 MM 75 CM X 12 UND BRIXMEDIC;
6972559545070;SUTURA NYLON 3-0 /163T AGUJA CORTANTE 24 MM 3/8 45 CM X 12 UND BRIXMEDIC;
002996;SUTURA NYLON 3-0 627 AGUJA RECTA CORTANTE X 12 UND DEMETECH;
736372544322;SUTURA NYLON 3/0 / 627 AGUJA RECTA CORTANTE 75 CM X 12 UND VIPSALUD;
6972559545056;SUTURA NYLON 6-0 / 160T AGUJA CORTANTE 16MM 3/8 45 CM X 12 UND BRIXMEDIC;
6972559545001;SUTURA P.D.S 6-0 / 127H DOBLE AGUJA 13 MM 3/8 75 CM X 12 UND BRIXMEDIC;
0781100916339;SUTURA P.D.S 6-0 75 CM POLIDIOXANONA PUNTA AHUSADA 12 MM 3/8 X 1 UND DYNAMICS;
015325;SUTURA POLIDIOXANONA 2-0 / AHUSADA 1/2 36 MM X 12 UND REF SG3672 ATRAMAT;
015327;SUTURA POLIDIOXANONA 3-0 / AHUSADA 1/2 17 MM X 12 UND REF SR1773 ATRAMAT;
3170476690010;SUTURA PROLENE - MED 1/0 / 8425 AGUJA CT-1 1/2 75 CM X 12 UND MEDAID;
3170476690050;SUTURA PROLENE - MED 5/0 / 8681 AGUJA CORTANTE 3/8 45 CM X 12 UND MEDAID;
6972559544905;SUTURA PROLENE 1 / 8425H AGUJA CT-1 36.4 MM 1/2 75 CM X 12 UND BRIXMEDIC;
6972559544929;SUTURA PROLENE 2-0 / 8623 AGUJA RECTA CORTANTE 60 MM 1/2 75 CM X 12 UND BRIXMEDIC;
6972559545018;SUTURA PROLENE 3-0 / 8184 AGUJA CORTANTE 24 MM 3/8 45 CM X 12 UND BRIXMEDIC;
6972559544936;SUTURA PROLENE 3-0 / 8622 AGUJA RECTA CORTANTE 60 MM 75 CM X 12 UND BRIXMEDIC;
7597467001778;SUTURA PROLENE 3-0 / 8622 AGUJA RECTA CORTANTE 75 CM X 12 UND BLESS;
6972559545377;SUTURA PROLENE 6-0 / 8160T AGUJA CORTANTE 16 MM 3/8 45 CM X 12 UND BRIXMEDIC;
6972559544998;SUTURA PROLENE 6-0 / 8706T DOBLE AGUJA VASCULAR 13 MM 3/8 75 CM X 12 UND BRIXMEDIC;
013875;SUTURA PROLENEMED 4/0 3/8 75 CM X 12 UND MEDAID;
6972559544967;SUTURA SEDA 0 / SA86T SIN AGUJA 10 X 75 CM X 12 UND BRIXMEDIC;
6972559545339;SUTURA SEDA 1 / 835H AGUJA SH 26 MM 1/2 75 CM X 12 UND BRIXMEDIC;
6972559544943;SUTURA SEDA 3-0 / SA84T 10 X 75 CM X 12 UND BRIXMEDIC;
013451;SUTURA SEDA SILK 0 / 834 AGUJA SH X 12 UND SK260026BOP DEMETECH;
2601;SUTURA SEDA SILK 1 / 835 AGUJA SH NEGRA X 12 UND SK260126B0P  DEMETECH;
3170476700341;SUTURA VICRYL - MED 1 / 341H AGUJA CT-1 1/2 70 CM X 12 UND MEDAID;
6972559545254;SUTURA VICRYL 0 / 318 AGUJA SH 26 MM 1/2 70 CM X 12 UND BRIXMEDIC;
002992;SUTURA VICRYL 1 / 341 AGUJA CT-1 36 MM 75 CM X 12 UND G280136B0P DEMETECH;
011289;SUTURA VICRYL 3-0 / 123 POLYGLACTIN AGUJA CORTANTE INCOLORO X 12 UND G273019F4P DEMETECH;
7597467001846;SUTURA VICRYL 3-0 / 123H AGUJA CUTICULAR CORTANTE 3/8 70 CM X 12 UND BLESS;
6972559545292;SUTURA VICRYL 3-0 / 123J AGUJA CORTANTE 19 MM 3/8 70 CM X 12 UND BRIXMEDIC;
6972559545261;SUTURA VICRYL 3-0 / 305H  AGUJA SH 17 MM 1/2 70 CM X 12 UND BRIXMEDIC;
006243;SUTURA VICRYL 3-0 / 316 POLIGLACTIN 910 AGUJA SH 1/2 75 CM X 12 UND BRIXMEDIC;
7597467002607;SUTURA VICRYL 3-0 / 338H AGUJA CT1 1/2 70 CM X 12 UND BLESS;
7597467002614;SUTURA VICRYL 3-0 / 683G AGUJA CUTICULAR CORTANTE 3/8 45 CM X 12 UND BLESS;
011290;SUTURA VICRYL 4-0 / 122 POLYGLACTIN AGUJA CORTANTE INCOLORO X 12 UNIDADES DEMETECH;
6972559545308;SUTURA VICRYL 4-0 / 122J AGUJA CORTANTE 19 MM 3/8 70 CM X 12 UND BRIXMEDIC;
6972559545278;SUTURA VICRYL 4-0 / 304H AGUJA SH 17 MM 1/2 70 CM X 12 UND BRIXMEDIC;
6972559545285;SUTURA VICRYL 4-0 / 315H AGUJA SH 26 MM 1/2 70 CM X 12 UND BRIXMEDIC;
6972559545315;SUTURA VICRYL 4-0 / 9922W AGUJA CORTANTE 19 MM 3/8 75 CM X 12 UND BRIXMEDIC;
6972559545322;SUTURA VICRYL RAPID 3-0 / 9923W AGUJA CORTANTE 19 MM 3/8 75 CM X 12 UND BRIXMEDIC;
013452;SUTURA VICRYL RAPID 3-0 / 9931 AGUJA CURVA CORTANTE INCOLORO X 12 UND PGR273019F4P DEMETECH;
014408;SUTURA VICRYL RAPID 4-0 / 9922 POLYGLACTIN AGUJA CORTANTE INCOLORO X 12 UND DEMETECH REF PGR274019F4P;
567905168;SV MEDICAL CABESTRILLO INMOV DE HOMBRO TALLA L;
567905167;SV MEDICAL CABESTRILLO INMOV DE HOMBRO TALLA M;
8906130231241;TADABRIX 20 MG X 4 TABLETAS;
8906121690200;TADALAFILO 20 MG X 4 TAB (FARMAMED);
7595751003217;TALCO MEDICADO CORPORAL 283GR CARE STUDIO;
8906130231258;TAMSULOSINA 0.4 MG X 10 CAPSULAS BRIX MEDIC;
7598008002018;TAMSULOSINA 0.4 MG X 10 TABLETAS LAND;
8906159252029;TAMSULOSINA 0.4 MG X 30 TABLETAS ZUZU;
8904324102636;TAMSULOSINA 0.4MG - DUTASTERIDE 0.5MG X 30 CAPSULA ZUZU;
8906005117823;TAMSULOSINA 400 MCG X 10 TABLETAS DROTAFARMA;
014817;TAPA BOCA 4 TIRAS QUIRURGICOS AZUL X 50 UND SUGAMA;
7704096023389;TECNOMED BOTAS WALKER RIGIDO DE TOBILLO 43 CM  TALLA M  X 1 UNIDAD;
7704096023396;TECNOMED BOTAS WALKER RIGIDO DE TOBILLO 43 CM TALLA L / XL X1 UND;
7704096023372;TECNOMED BOTAS WALKER RIGIDO DE TOBILLO 43 CM TALLA S  X 1 UNIDAD;
7704096040607;TECNOMED BRACE DE CODO ARTICULADO BRAZO DERECHO TALLA UNICA COLOR NEGRO X 1 UNIDAD;
7704096040614;TECNOMED BRACE DE CODO ARTICULADO BRAZO IZQUIERDO TALLA UNICA COLOR NEGRO X 1 UNIDAD;
7704096026908;TECNOMED BRAGUERO INGUINAL TALLA L COLOR BEIGE X 1 UNIDAD;
7704096026892;TECNOMED BRAGUERO INGUINAL TALLA M COLOR BEIGE X 1 UNIDAD;
7704096026885;TECNOMED BRAGUERO INGUINAL TALLA S COLOR BEIGE X 1 UNIDAD;
7704096033272;TECNOMED CABESTRILLO ADULTO LINEA BASICA COLOR NEGRO X1 UND;
7704096021828;TECNOMED CABESTRILLO INFANTIL COLOR AZUL OSCURO X1 UNIDAD;
7704096045176;TECNOMED CABESTRILLO INFANTIL LINEA BASICA COLOR NEGRO X 1 UND;
7704096026830;TECNOMED CABESTRILLO INMOVILIZADOR HOMBRO INFANTIL / BANDA COLOR AZUL X 1 UNIDAD;
7704096045169;TECNOMED CABESTRILLO PEDIATRICO COLOR VARIOS  X 1 UND;
7704096032763;TECNOMED CINTA KINESIOLOGICA AZUL 50 MM X 5 M X 1 UND;
7704096044759;TECNOMED CINTA KINESIOLOGICA ROJO 50 MM X 5 M;
7704096022290;TECNOMED CINTURON PELVICO TALLA L X 1 UND;
7704096022283;TECNOMED CINTURON PELVICO TALLA M X 1 UND;
7704096022306;TECNOMED CINTURON PELVICO TALLA XL X 1 UND;
7704096039618;TECNOMED CINTURON SWEAT ALTA SUDORACION Y COMPRESION COLOR NEGRO TALLA UNICA X 1 UND;
7704096022023;TECNOMED CODO DE TENISTA TALLA L COLOR NEGRO X 1 UNIDAD;
7704096022016;TECNOMED CODO DE TENISTA TALLA M COLOR NEGRO X 1 UNIDAD;
7704096022009;TECNOMED CODO DE TENISTA TALLA S COLOR NEGRO X 1 UNIDAD;
7704096021163;TECNOMED CODO DE TENISTA TALLA UNICA COLOR NEGRO X1 UNIDAD;
7704096022030;TECNOMED CODO DE TENISTA TALLA XL COLOR NEGRO X 1 UNIDAD;
7704096040409;TECNOMED COJIN ABDUCTOR DE CADERA TALLA UNICA X 1 UNIDAD;
7704096042298;TECNOMED CORRECTO DE JUANTENE NOCTURNO AMBIDIESTRO NEGRO  X 1 UND;
7704096023662;TECNOMED CORRECTOR DE JUANETES POST OPERATORIO TALLA UNICO DERECHO;
7704096023679;TECNOMED CORRECTOR DE JUANETES POST OPERATORIO TALLA UNICO IZQUIERDO;
7704096045152;TECNOMED CORRECTOR DE POSTURA BASICO TALLA L / XL COLOR NEGRO X 1 UND;
7704096045145;TECNOMED CORRECTOR DE POSTURA BASICO TALLA S / M COLOR NEGRO X 1 UND;
7704096022085;TECNOMED CORRECTOR DE POSTURA CON ALMOHADILLA TALLA L X 1 UND;
7704096022078;TECNOMED CORRECTOR DE POSTURA CON ALMOHADILLA TALLA M X 1 UND;
